"","recording","startSeconds","endSeconds","blky_1_targetChildProminence","cvai_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","lskw_1_targetChildProminence","pdav_1_targetChildProminence","pwwr_1_targetChildProminence","qoth_2_targetChildProminence","szch_2_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_2_targetChildProminence","ztcp_1_targetChildProminence","modal_prominence","clean"
"809","0274_000221_scrubbed.wav",27659.27,27660.47,5,2,2,2,5,5,5,5,5,2,5,5,2,1,5,5,5,FALSE
"810","0274_000221_scrubbed.wav",27669.22,27669.9,5,3,5,2,4,5,5,5,5,2,5,5,5,5,5,5,5,FALSE
"811","0274_000221_scrubbed.wav",27669.9,27670.7,5,3,5,2,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"812","0274_000221_scrubbed.wav",27670.7,27671.77,5,2,2,1,5,5,5,5,5,4,5,5,5,1,5,5,5,FALSE
"813","0274_000221_scrubbed.wav",27671.77,27672.66,5,2,5,3,5,5,5,5,5,4,5,5,5,1,5,5,5,FALSE
"814","0274_000221_scrubbed.wav",27690.97,27692.02,5,3,5,5,5,4,4,5,5,3,5,5,5,3,5,4,5,FALSE
"815","0274_000221_scrubbed.wav",27696.36,27696.96,5,2,5,5,5,2,2,5,5,3,5,5,5,3,2,5,5,FALSE
"816","0274_000221_scrubbed.wav",27713.99,27714.74,5,3,5,4,5,5,5,4,5,3,5,5,3,5,5,5,5,FALSE
"817","0274_000221_scrubbed.wav",27718.89,27719.51,5,2,5,2,5,2,5,5,5,4,5,5,5,1,5,5,5,FALSE
"818","0274_000221_scrubbed.wav",27721.06,27721.66,5,2,5,2,5,2,5,5,5,3,5,5,5,1,5,5,5,FALSE
"819","0274_000221_scrubbed.wav",27745.06,27746.06,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"820","0274_000221_scrubbed.wav",27900.69,27901.54,5,5,2,4,5,3,5,5,5,5,5,5,2,5,5,5,5,FALSE
"821","0274_000221_scrubbed.wav",27903.17,27903.77,5,5,5,4,5,3,5,5,5,5,5,5,3,5,5,5,5,FALSE
"822","0274_000221_scrubbed.wav",27906.74,27907.35,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"823","0274_000221_scrubbed.wav",27938.26,27938.86,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"824","0274_000221_scrubbed.wav",27948.8,27949.86,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,FALSE
"825","0274_000221_scrubbed.wav",27952.17,27952.94,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"826","0274_000221_scrubbed.wav",27966.47,27967.7,5,2,5,5,5,5,5,5,5,4,5,5,2,5,5,5,5,FALSE
"827","0274_000221_scrubbed.wav",27967.7,27969.34,5,5,5,2,5,5,5,5,5,5,5,5,1,5,5,5,5,FALSE
"828","0274_000221_scrubbed.wav",27971.01,27972.09,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"829","0274_000221_scrubbed.wav",27974.38,27975.93,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"830","0274_000221_scrubbed.wav",27989.05,27991.7,5,5,5,2,5,5,5,5,2,5,5,5,5,5,5,5,5,FALSE
"831","0274_000221_scrubbed.wav",28002.2,28003.34,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"832","0274_000221_scrubbed.wav",28003.34,28004.37,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"833","0274_000221_scrubbed.wav",28013.18,28014.13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"834","0274_000221_scrubbed.wav",28083.29,28083.9,5,3,5,3,2,2,2,3,5,2,2,2,2,5,2,3,2,FALSE
"835","0274_000221_scrubbed.wav",28087.62,28088.22,3,3,2,5,2,3,3,3,2,2,3,2,2,3,2,3,3,FALSE
"836","0274_000221_scrubbed.wav",28089.02,28089.62,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,FALSE
"837","0274_000221_scrubbed.wav",28101.58,28102.21,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,FALSE
"838","0274_000221_scrubbed.wav",28106.58,28108.54,3,2,2,2,2,3,3,2,2,2,3,2,2,1,2,3,2,FALSE
"839","0274_000221_scrubbed.wav",28110.09,28110.69,2,2,2,2,2,2,2,2,2,3,3,2,2,1,2,3,2,FALSE
"840","0274_000221_scrubbed.wav",28111.78,28112.58,2,2,2,2,2,3,2,2,2,2,3,2,2,5,2,3,2,FALSE
"841","0274_000221_scrubbed.wav",28114.57,28115.17,2,3,2,3,2,3,3,2,2,2,3,2,2,5,2,3,2,FALSE
"842","0274_000221_scrubbed.wav",28115.97,28116.57,2,2,2,2,2,2,2,2,2,2,3,2,2,5,2,2,2,FALSE
"843","0274_000221_scrubbed.wav",28126.02,28127.97,2,3,2,3,2,3,3,2,2,2,3,2,2,5,2,3,2,FALSE
"844","0274_000221_scrubbed.wav",28128.9,28129.5,2,3,2,3,2,3,3,2,2,2,3,2,2,5,2,3,2,FALSE
"845","0274_000221_scrubbed.wav",28130.5,28131.67,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,FALSE
"846","0274_000221_scrubbed.wav",28132.76,28135.51,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,FALSE
"847","0274_000221_scrubbed.wav",28136.32,28138.87,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"848","0274_000221_scrubbed.wav",28139.71,28140.99,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,1,2,FALSE
"849","0274_000221_scrubbed.wav",28142.82,28143.87,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"850","0274_000221_scrubbed.wav",28161.22,28165.19,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,FALSE
"851","0274_000221_scrubbed.wav",28165.99,28169.02,2,2,2,3,1,2,2,2,2,2,2,1,1,2,1,2,2,FALSE
"852","0274_000221_scrubbed.wav",28171.71,28173.55,2,2,2,3,1,2,2,2,2,3,2,1,2,2,1,2,2,FALSE
"853","0274_000221_scrubbed.wav",28177.89,28180.69,2,3,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,FALSE
"854","0274_000221_scrubbed.wav",28196.74,28199.43,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"855","0274_000221_scrubbed.wav",28203.22,28203.83,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"856","0274_000221_scrubbed.wav",28214.99,28215.73,1,2,2,2,1,2,3,2,2,3,2,2,2,2,2,2,2,FALSE
"857","0274_000221_scrubbed.wav",28216.53,28218.87,1,2,2,2,1,1,2,2,3,3,2,1,2,2,1,2,2,FALSE
"858","0274_000221_scrubbed.wav",28221.04,28223.39,4,3,2,3,3,3,3,2,2,4,2,3,3,2,3,3,3,FALSE
"859","0274_000221_scrubbed.wav",28224.87,28227.58,2,3,2,3,2,3,3,2,3,3,2,2,3,2,3,3,3,FALSE
"860","0274_000221_scrubbed.wav",28230.36,28232.05,2,3,2,3,2,3,3,2,2,2,2,3,3,2,2,2,2,FALSE
"861","0274_000221_scrubbed.wav",28232.92,28234.41,2,1,2,3,1,2,2,2,2,2,2,1,2,2,2,2,2,FALSE
"862","0274_000221_scrubbed.wav",28235.41,28237.11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"863","0274_000221_scrubbed.wav",28238,28238.61,1,1,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,FALSE
"864","0274_000221_scrubbed.wav",28240.46,28241.1,1,2,2,3,2,1,2,2,2,2,2,2,2,2,1,2,2,FALSE
"865","0274_000221_scrubbed.wav",28241.99,28243.71,1,2,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,FALSE
"866","0274_000221_scrubbed.wav",28244.88,28245.77,1,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,2,FALSE
"867","0274_000221_scrubbed.wav",28248.57,28250.11,1,3,2,3,2,2,2,2,2,2,2,2,3,2,2,3,2,FALSE
"868","0274_000221_scrubbed.wav",28252.09,28255.99,1,2,2,2,1,1,2,1,2,2,2,1,1,2,1,2,1,TRUE
"869","0274_000221_scrubbed.wav",28256.99,28257.72,2,3,2,3,2,3,3,3,2,3,2,2,3,2,3,3,3,FALSE
"870","0274_000221_scrubbed.wav",28259.86,28261.57,2,2,2,4,2,3,3,3,2,3,2,2,3,2,2,4,2,FALSE
"871","0274_000221_scrubbed.wav",28262.4,28263.21,1,2,2,3,1,2,2,2,2,2,2,1,2,2,2,2,2,FALSE
"872","0274_000221_scrubbed.wav",28264.33,28265.29,1,2,2,2,1,2,2,1,2,2,2,1,2,2,1,1,2,FALSE
"873","0274_000221_scrubbed.wav",28266.82,28267.42,4,3,2,3,2,3,3,3,2,3,2,3,3,2,3,4,3,FALSE
"874","0274_000221_scrubbed.wav",28268.3,28269.36,4,2,2,2,2,3,3,3,2,2,2,2,3,2,2,3,2,FALSE
"875","0274_000221_scrubbed.wav",28279.29,28280.14,2,3,2,2,2,3,2,3,2,3,2,2,3,2,2,2,2,FALSE
"876","0274_000221_scrubbed.wav",28289.96,28290.57,2,3,2,3,2,3,4,3,2,3,2,3,3,2,3,3,3,FALSE
"877","0274_000221_scrubbed.wav",28296.34,28298.23,2,3,2,3,3,3,3,3,2,2,2,2,3,2,3,3,3,FALSE
"878","0274_000221_scrubbed.wav",28309.22,28310.16,1,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,FALSE
"879","0274_000221_scrubbed.wav",28310.16,28311.55,1,2,2,2,1,3,3,2,2,3,2,1,2,2,2,2,2,FALSE
"880","0274_000221_scrubbed.wav",28311.55,28312.2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,FALSE
"881","0274_000221_scrubbed.wav",28315.3,28315.9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"882","0274_000221_scrubbed.wav",28316.95,28318.29,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,FALSE
"883","0274_000221_scrubbed.wav",28320.91,28321.63,1,2,2,2,1,1,2,1,2,2,2,1,1,2,1,2,1,TRUE
"884","0274_000221_scrubbed.wav",28322.57,28323.44,1,3,2,3,2,2,3,2,2,2,2,2,3,2,2,2,2,FALSE
"885","0274_000221_scrubbed.wav",28325.41,28326.65,1,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,FALSE
"886","0274_000221_scrubbed.wav",28327.45,28328.09,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,2,FALSE
"887","0274_000221_scrubbed.wav",28329.09,28331.46,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"888","0274_000221_scrubbed.wav",28332.46,28333.35,4,2,2,3,4,4,3,4,2,3,2,3,3,2,4,4,4,FALSE
"889","0274_000221_scrubbed.wav",28335.15,28336.35,2,2,2,2,1,2,2,1,3,2,2,1,2,2,2,1,2,FALSE
"890","0274_000221_scrubbed.wav",28337.16,28338.65,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,FALSE
"891","0274_000221_scrubbed.wav",28339.47,28342.54,1,2,2,2,1,1,2,2,2,2,2,1,1,2,1,1,1,TRUE
"892","0274_000221_scrubbed.wav",28345.39,28346.04,2,2,2,3,2,3,3,2,2,2,2,2,2,2,3,2,2,FALSE
"893","0274_000221_scrubbed.wav",28347.07,28348.48,1,2,2,3,2,2,2,3,2,4,2,1,1,2,2,2,2,FALSE
"894","0274_000221_scrubbed.wav",28352.77,28353.4,1,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,FALSE
"895","0274_000221_scrubbed.wav",28358.04,28358.94,2,2,2,3,1,1,2,1,2,2,2,1,1,2,1,2,2,FALSE
"896","0274_000221_scrubbed.wav",28361.68,28362.42,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,FALSE
"897","0274_000221_scrubbed.wav",28364.14,28365.06,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,FALSE
"898","0274_000221_scrubbed.wav",28371.22,28371.89,1,2,2,2,1,1,2,1,2,2,2,1,2,2,1,2,2,FALSE
"899","0274_000221_scrubbed.wav",28379.74,28380.78,1,2,2,3,1,2,2,1,2,2,2,1,2,2,1,1,2,FALSE
"900","0274_000221_scrubbed.wav",28384.35,28384.95,2,4,2,3,3,4,3,3,3,2,2,3,3,2,4,4,3,FALSE
"901","0274_000221_scrubbed.wav",28395.16,28396.33,1,2,2,3,2,3,3,3,3,2,2,2,2,2,2,3,2,FALSE
"902","0274_000221_scrubbed.wav",28408.59,28409.19,2,3,2,3,3,3,3,2,2,2,2,2,3,2,2,3,2,FALSE
"903","0274_000221_scrubbed.wav",28415.7,28416.37,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,FALSE
"904","0274_000221_scrubbed.wav",28421.7,28422.31,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,FALSE
"905","0274_000221_scrubbed.wav",28432.4,28433.03,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"906","0274_000221_scrubbed.wav",28439.39,28439.99,2,3,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,FALSE
"907","0274_000221_scrubbed.wav",28441.53,28442.14,2,2,2,3,2,3,3,3,2,2,2,2,2,1,2,3,2,FALSE
"908","0274_000221_scrubbed.wav",28461.43,28462.31,1,3,2,3,3,3,3,3,2,3,2,2,2,2,2,3,3,FALSE
"909","0274_000221_scrubbed.wav",28494.71,28495.31,1,2,2,3,2,2,3,3,2,3,2,2,2,1,2,2,2,FALSE
"910","0274_000221_scrubbed.wav",28496.65,28499.1,1,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,FALSE
"911","0274_000221_scrubbed.wav",28502.24,28502.84,2,2,2,3,4,3,3,3,2,2,2,2,2,2,2,2,2,FALSE
"912","0274_000221_scrubbed.wav",28507.43,28508.31,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"913","0274_000221_scrubbed.wav",28562.51,28563.16,2,2,2,3,3,3,3,2,2,2,2,1,2,2,2,2,2,FALSE
"914","0274_000221_scrubbed.wav",28570.49,28571.09,4,3,2,3,2,3,3,2,2,2,2,3,2,2,2,3,2,FALSE
"915","0274_000221_scrubbed.wav",28579.91,28580.77,2,2,2,3,2,3,2,2,3,2,2,2,2,2,2,3,2,FALSE
"916","0274_000221_scrubbed.wav",28584.53,28585.13,2,2,2,3,2,3,2,2,3,2,2,2,2,2,2,2,2,FALSE
"917","0274_000221_scrubbed.wav",28585.93,28586.53,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"918","0274_000221_scrubbed.wav",28592.78,28593.4,2,2,2,3,2,3,2,2,3,2,2,2,2,2,2,2,2,FALSE
"919","0274_000221_scrubbed.wav",28597.54,28598.14,2,2,2,3,2,2,2,2,3,2,2,1,2,2,2,2,2,FALSE
"920","0274_000221_scrubbed.wav",28624.49,28625.95,4,4,3,3,5,4,4,2,2,2,4,3,4,2,4,4,4,FALSE
"921","0274_000221_scrubbed.wav",28639.38,28640.14,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,FALSE
"922","0274_000221_scrubbed.wav",28656.62,28657.31,4,3,3,3,4,3,3,2,4,2,2,3,3,2,4,2,3,FALSE
"923","0274_000221_scrubbed.wav",28662.78,28663.48,4,2,2,3,2,3,3,2,3,2,2,2,3,2,2,2,2,FALSE
"924","0274_000221_scrubbed.wav",28672.67,28673.74,5,5,4,5,5,4,4,2,5,4,4,5,4,2,5,5,5,FALSE
"925","0274_000221_scrubbed.wav",28678.06,28679.18,2,3,2,3,2,3,3,2,3,2,2,2,2,2,2,3,2,FALSE
"926","0274_000221_scrubbed.wav",28679.18,28679.78,2,3,2,3,2,3,3,2,2,3,2,2,2,2,2,3,2,FALSE
"927","0274_000221_scrubbed.wav",28682.16,28682.76,5,5,5,5,5,5,5,5,5,4,2,5,5,5,5,5,5,FALSE
"928","0274_000221_scrubbed.wav",28682.76,28683.91,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,FALSE
"929","0274_000221_scrubbed.wav",28687.02,28688.46,1,2,2,2,2,1,2,2,3,2,2,1,2,5,1,2,2,FALSE
"930","0274_000221_scrubbed.wav",28689.3,28689.9,2,3,2,3,2,2,2,2,2,3,2,3,3,5,2,2,2,FALSE
"931","0274_000221_scrubbed.wav",28693.84,28694.45,2,2,2,3,2,3,2,2,2,3,2,3,2,5,2,3,2,FALSE
"932","0274_000221_scrubbed.wav",28699.96,28700.61,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,FALSE
"933","0274_000221_scrubbed.wav",28701.68,28702.3,2,2,2,2,2,3,3,3,2,3,2,2,2,2,2,3,2,FALSE
"934","0274_000221_scrubbed.wav",28704.32,28706.44,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,1,2,FALSE
"935","0274_000221_scrubbed.wav",28725.19,28725.79,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"936","0274_000221_scrubbed.wav",28728.62,28729.59,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"937","0274_000221_scrubbed.wav",28733.31,28734.12,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,FALSE
"938","0274_000221_scrubbed.wav",28736.21,28737.14,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,3,2,FALSE
"939","0274_000221_scrubbed.wav",28739.88,28740.87,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,FALSE
"940","0274_000221_scrubbed.wav",28746.84,28747.7,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"941","0274_000221_scrubbed.wav",28749.27,28749.87,2,2,2,3,2,3,3,2,2,2,2,2,2,1,2,2,2,FALSE
"942","0274_000221_scrubbed.wav",28765.49,28766.09,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"943","0274_000221_scrubbed.wav",28769.88,28770.48,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"944","0274_000221_scrubbed.wav",28773.19,28774.3,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"945","0274_000221_scrubbed.wav",28793.19,28793.79,2,2,2,3,2,3,3,2,2,2,2,2,2,1,2,3,2,FALSE
"946","0274_000221_scrubbed.wav",28806.93,28807.53,2,2,2,3,2,3,3,2,2,2,2,2,2,1,2,3,2,FALSE
"947","0274_000221_scrubbed.wav",28809.14,28809.75,2,3,2,4,4,4,3,3,2,2,2,3,3,2,4,4,2,FALSE
"948","0274_000221_scrubbed.wav",28854.64,28855.25,2,2,2,3,3,3,3,3,2,2,2,3,2,2,3,4,2,FALSE
"949","0274_000221_scrubbed.wav",28855.25,28856.42,2,2,2,3,2,3,3,2,3,2,2,2,2,2,2,3,2,FALSE
"950","0274_000221_scrubbed.wav",28858.71,28859.31,2,2,2,3,2,3,2,2,3,2,2,2,2,2,2,3,2,FALSE
"951","0274_000221_scrubbed.wav",28875.5,28876.1,2,2,2,3,2,3,2,2,3,2,2,2,2,2,2,2,2,FALSE
"952","0274_000221_scrubbed.wav",28879.28,28879.88,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,3,2,FALSE
"953","0274_000221_scrubbed.wav",28882.24,28883.08,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,FALSE
"954","0274_000221_scrubbed.wav",28900.7,28901.89,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,FALSE
"955","0274_000221_scrubbed.wav",28903.4,28904.04,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,FALSE
"956","0274_000221_scrubbed.wav",28905.19,28906.84,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,FALSE
"957","0274_000221_scrubbed.wav",28910.26,28910.86,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,FALSE
"958","0274_000221_scrubbed.wav",28912.05,28914.02,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,FALSE
"959","0274_000221_scrubbed.wav",28915.12,28915.72,2,2,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,FALSE
"960","0274_000221_scrubbed.wav",28916.59,28917.33,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,3,2,FALSE
"961","0274_000221_scrubbed.wav",28918.48,28919.8,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,3,2,FALSE
"962","0274_000221_scrubbed.wav",28921.12,28921.83,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2,3,2,FALSE
"963","0274_000221_scrubbed.wav",28928.98,28929.58,2,2,2,3,3,3,2,2,2,4,3,2,3,2,2,2,2,FALSE
"964","0274_000221_scrubbed.wav",28930.57,28931.28,3,3,2,3,3,4,3,2,4,4,3,3,3,4,3,2,3,FALSE
"965","0274_000221_scrubbed.wav",28932.12,28932.72,2,2,2,3,2,2,2,2,2,4,3,2,2,1,2,2,2,FALSE
"966","0274_000221_scrubbed.wav",28959.69,28960.29,2,2,2,3,2,2,2,2,3,3,3,2,2,1,2,2,2,FALSE
"967","0274_000221_scrubbed.wav",28967.64,28970.04,4,2,2,3,2,4,4,2,5,3,3,4,3,5,4,3,3,FALSE
"968","0274_000221_scrubbed.wav",28974.98,28975.67,2,2,2,3,2,5,2,2,4,3,3,2,5,4,2,2,2,FALSE
"969","0274_000221_scrubbed.wav",28975.67,28976.69,4,2,2,3,3,3,3,2,3,3,3,2,2,3,2,2,3,FALSE
"970","0274_000221_scrubbed.wav",28976.69,28977.74,4,3,3,3,4,3,3,2,3,3,3,3,3,3,3,3,3,FALSE
"971","0274_000221_scrubbed.wav",28979.05,28979.73,4,2,1,2,2,2,2,2,3,3,3,2,2,1,2,2,2,FALSE
"972","0274_000221_scrubbed.wav",28983.29,28983.93,3,2,2,3,2,3,3,2,3,3,3,2,2,2,2,3,2,FALSE
"973","0274_000221_scrubbed.wav",28983.93,28984.93,3,3,3,3,3,3,3,2,2,2,3,3,3,2,4,3,3,FALSE
"974","0274_000221_scrubbed.wav",28984.93,28985.66,3,2,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,FALSE
"975","0274_000221_scrubbed.wav",28987.77,28988.37,3,3,3,3,4,3,3,2,4,3,3,3,3,3,3,3,3,FALSE
"976","0274_000221_scrubbed.wav",28992.83,28993.43,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,FALSE
"977","0274_000221_scrubbed.wav",29015.62,29016.53,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,FALSE
"978","0274_000221_scrubbed.wav",29017.43,29018.05,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,FALSE
"979","0274_000221_scrubbed.wav",29020.09,29020.69,2,3,2,3,2,3,4,2,2,3,3,3,3,2,3,3,3,FALSE
"980","0274_000221_scrubbed.wav",29021.56,29022.16,2,2,2,2,2,3,2,2,2,3,2,2,2,1,2,2,2,FALSE
"981","0274_000221_scrubbed.wav",29023.28,29023.9,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,FALSE
"982","0274_000221_scrubbed.wav",29024.7,29025.3,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,FALSE
"983","0274_000221_scrubbed.wav",29026.99,29027.6,2,3,1,3,2,3,2,2,2,3,2,2,2,1,2,2,2,FALSE
"984","0274_000221_scrubbed.wav",29029.25,29029.91,2,2,1,3,2,3,3,2,2,3,2,2,2,1,2,2,2,FALSE
"985","0274_000221_scrubbed.wav",29210.62,29211.22,2,2,2,5,2,5,4,5,2,3,5,5,2,1,5,5,5,FALSE
"986","0274_000221_scrubbed.wav",29950.87,29952.18,5,3,5,3,5,5,5,5,2,3,2,5,2,1,5,3,5,FALSE
"987","0274_000221_scrubbed.wav",29956.62,29958.85,5,3,5,3,5,5,5,5,2,4,5,5,2,5,5,5,5,FALSE
"988","0274_000221_scrubbed.wav",30522.59,30523.24,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,FALSE
"989","0274_000221_scrubbed.wav",30524.68,30525.28,2,2,2,3,4,3,3,2,2,2,2,2,2,1,2,2,2,FALSE
"990","0274_000221_scrubbed.wav",30528.09,30528.89,1,4,2,4,5,4,4,4,2,3,2,4,3,4,4,4,4,FALSE
"991","0274_000221_scrubbed.wav",30542.01,30543.29,4,3,2,4,4,4,4,4,2,2,2,3,3,4,4,4,4,FALSE
"992","0274_000221_scrubbed.wav",31247.38,31248.03,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,2,2,FALSE
"993","0274_000221_scrubbed.wav",31320.97,31323.22,2,2,2,2,1,2,2,2,3,2,2,1,2,1,2,2,2,FALSE
"994","0274_000221_scrubbed.wav",31324.02,31324.62,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,FALSE
"995","0274_000221_scrubbed.wav",31374.87,31375.47,1,2,2,1,1,1,1,2,3,2,2,1,1,1,1,1,1,TRUE
"996","0274_000221_scrubbed.wav",31777.03,31778.15,1,2,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,FALSE
"997","0274_000221_scrubbed.wav",31779.17,31779.77,1,2,2,2,1,1,2,2,2,2,2,1,1,2,1,2,2,FALSE
"998","0274_000221_scrubbed.wav",31781.61,31782.58,1,2,2,2,1,2,2,3,2,2,2,1,2,1,1,2,2,FALSE
"999","0274_000221_scrubbed.wav",32978.5,32979.1,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1000","0274_000221_scrubbed.wav",33361.73,33362.37,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,FALSE
"1001","0274_000221_scrubbed.wav",33363.4,33364.46,3,3,3,3,3,3,3,4,2,2,2,2,3,2,3,3,3,FALSE
"1002","0274_000221_scrubbed.wav",33371.93,33372.53,5,5,5,2,5,5,5,5,2,2,2,5,5,5,5,5,5,FALSE
"1003","0274_000221_scrubbed.wav",33414.14,33414.74,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"1004","0274_000221_scrubbed.wav",33731.79,33732.89,3,3,2,4,2,3,3,5,3,2,5,2,2,2,3,5,2,FALSE
"1005","0274_000221_scrubbed.wav",33736.57,33737.17,2,2,2,3,5,3,3,2,2,2,2,2,2,2,2,3,2,FALSE
"1006","0274_000221_scrubbed.wav",33762.75,33763.35,2,2,2,3,5,3,3,2,2,3,2,2,2,2,3,3,2,FALSE
"1007","0274_000221_scrubbed.wav",33795.56,33796.16,2,2,2,3,2,3,3,3,2,2,2,2,4,2,2,3,2,FALSE
"1008","0274_000221_scrubbed.wav",33796.98,33797.58,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,FALSE
"1009","0274_000221_scrubbed.wav",33810.27,33811.89,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2,3,2,FALSE
"1010","0274_000221_scrubbed.wav",33946.85,33947.45,2,2,2,4,2,3,3,3,2,2,2,2,2,2,3,3,2,FALSE
"1011","0274_000221_scrubbed.wav",33970.16,33970.77,5,5,5,5,5,5,5,4,2,3,5,5,5,5,5,5,5,FALSE
"1012","0274_000221_scrubbed.wav",33978.12,33978.93,5,5,5,5,5,5,5,5,2,4,5,5,5,5,5,5,5,FALSE
"1013","0274_000221_scrubbed.wav",34079,34080.34,5,5,5,2,5,5,5,5,2,4,5,5,5,5,5,5,5,FALSE
