"","recording","startSeconds","endSeconds","blky_1_targetChildProminence","cvai_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","lplf_1_targetChildProminence","lskw_1_targetChildProminence","pdav_1_targetChildProminence","pwwr_1_targetChildProminence","szch_2_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_2_targetChildProminence","ztcp_1_targetChildProminence","modal_prominence","clean"
"996","0340_000301_scrubbed.wav",38082.51,38083.28,5,5,2,2,5,5,4,5,2,1,2,5,1,1,1,5,5,FALSE
"997","0340_000301_scrubbed.wav",38094.58,38095.6,5,5,1,3,5,5,5,5,5,1,2,5,1,1,5,5,5,FALSE
"998","0340_000301_scrubbed.wav",38096.86,38097.6,5,5,4,4,4,4,4,5,5,2,4,5,5,5,4,5,5,FALSE
"999","0340_000301_scrubbed.wav",38102.83,38103.43,5,5,1,1,5,5,5,5,5,2,2,5,1,5,1,5,5,FALSE
"1000","0340_000301_scrubbed.wav",38111.06,38111.98,5,5,1,2,5,3,5,5,5,2,2,5,2,5,1,5,5,FALSE
"1001","0340_000301_scrubbed.wav",38119.02,38123.09,5,5,1,2,5,2,5,5,5,1,2,5,2,5,2,5,5,FALSE
"1002","0340_000301_scrubbed.wav",38124.02,38124.62,5,5,1,3,5,3,5,5,5,2,3,5,1,5,1,5,5,FALSE
"1003","0340_000301_scrubbed.wav",38124.62,38125.42,5,5,2,3,5,5,5,5,5,3,2,5,2,5,1,5,5,FALSE
"1004","0340_000301_scrubbed.wav",38126.22,38126.95,5,5,2,2,5,5,5,5,5,2,2,5,1,5,1,5,5,FALSE
"1005","0340_000301_scrubbed.wav",38127.78,38129.83,5,5,2,2,5,5,5,5,5,3,2,5,1,5,1,5,5,FALSE
"1006","0340_000301_scrubbed.wav",38134.98,38135.74,5,5,2,5,3,5,4,5,5,2,3,5,4,5,4,5,5,FALSE
"1007","0340_000301_scrubbed.wav",38161.83,38162.58,5,5,1,4,5,4,2,5,5,1,2,5,2,5,2,5,5,FALSE
"1008","0340_000301_scrubbed.wav",38168.41,38169.08,1,5,1,3,2,2,2,5,2,2,2,5,2,2,2,2,2,FALSE
"1009","0340_000301_scrubbed.wav",38170.89,38171.49,1,5,1,3,2,2,2,5,2,2,2,5,2,1,2,2,2,FALSE
"1010","0340_000301_scrubbed.wav",38202.39,38203.31,5,5,1,2,5,5,5,5,5,2,2,5,1,5,5,5,5,FALSE
"1011","0340_000301_scrubbed.wav",38206.22,38206.91,1,5,1,3,5,5,5,5,5,2,2,5,1,5,5,5,5,FALSE
"1012","0340_000301_scrubbed.wav",38218.24,38219.69,5,5,1,3,5,5,5,5,5,1,2,5,1,5,1,5,5,FALSE
"1013","0340_000301_scrubbed.wav",38240.56,38241.41,5,2,1,4,2,3,3,5,3,2,2,5,1,5,3,3,2,FALSE
"1014","0340_000301_scrubbed.wav",38243.03,38243.63,5,2,1,2,5,1,2,5,2,2,2,5,1,5,1,5,2,FALSE
"1015","0340_000301_scrubbed.wav",38247.82,38248.43,5,5,1,3,5,5,2,5,5,3,2,5,1,5,1,5,5,FALSE
"1016","0340_000301_scrubbed.wav",38249.49,38250.32,5,5,1,2,5,5,5,5,5,2,2,5,1,5,1,5,5,FALSE
"1017","0340_000301_scrubbed.wav",38250.32,38250.92,5,5,1,2,5,5,5,5,5,2,2,5,1,5,1,5,5,FALSE
"1018","0340_000301_scrubbed.wav",38255.57,38256.5,5,4,2,2,5,4,4,5,5,2,2,5,2,5,2,5,2,FALSE
"1019","0340_000301_scrubbed.wav",38258.41,38259.79,1,3,1,3,5,4,2,5,2,2,3,5,1,5,2,5,2,FALSE
"1020","0340_000301_scrubbed.wav",38261.39,38262.31,5,5,1,1,5,5,5,5,5,2,2,5,1,5,1,5,5,FALSE
"1021","0340_000301_scrubbed.wav",38279.99,38280.97,5,5,1,3,5,3,5,5,5,2,2,5,1,5,2,5,5,FALSE
"1022","0340_000301_scrubbed.wav",38289.08,38289.88,5,5,1,4,5,5,5,5,5,2,2,5,2,5,2,2,5,FALSE
"1023","0340_000301_scrubbed.wav",38292.18,38293.44,5,5,1,4,2,3,2,5,5,2,2,5,2,5,2,2,2,FALSE
"1024","0340_000301_scrubbed.wav",38297.9,38298.5,5,2,1,5,5,5,5,5,5,2,2,5,1,5,1,2,5,FALSE
"1025","0340_000301_scrubbed.wav",38300.13,38300.87,5,2,1,1,2,5,5,5,5,2,2,5,1,5,1,2,5,FALSE
"1026","0340_000301_scrubbed.wav",38301.67,38302.44,5,2,1,4,1,5,2,5,2,2,2,5,1,5,1,2,2,FALSE
"1027","0340_000301_scrubbed.wav",38303.24,38304.8,5,3,2,4,3,5,2,5,5,3,2,5,2,5,2,2,2,FALSE
"1028","0340_000301_scrubbed.wav",38315.64,38316.44,5,5,5,5,5,5,4,5,5,3,5,5,5,5,5,5,5,FALSE
"1029","0340_000301_scrubbed.wav",38375.79,38376.83,2,3,2,4,2,3,2,2,2,3,3,2,3,5,2,2,2,FALSE
"1030","0340_000301_scrubbed.wav",38417.12,38417.72,2,3,2,4,5,3,3,3,2,3,3,4,2,5,2,3,3,FALSE
"1031","0340_000301_scrubbed.wav",38484.1,38484.72,2,2,2,4,3,3,2,4,3,3,3,2,1,5,2,3,2,FALSE
"1032","0340_000301_scrubbed.wav",38516.97,38517.97,5,4,2,4,5,4,4,4,4,3,3,4,2,5,4,4,4,FALSE
"1033","0340_000301_scrubbed.wav",38546.1,38546.84,1,3,2,3,3,3,2,2,2,3,3,2,1,5,3,2,2,FALSE
"1034","0340_000301_scrubbed.wav",38558.19,38558.79,2,2,2,3,3,3,2,2,2,2,3,2,1,5,3,2,2,FALSE
"1035","0340_000301_scrubbed.wav",38569.43,38571.21,2,2,2,4,3,3,2,2,2,3,3,2,2,5,2,2,2,FALSE
"1036","0340_000301_scrubbed.wav",38573.67,38574.44,2,2,2,4,3,3,3,3,2,3,3,2,2,5,2,2,2,FALSE
"1037","0340_000301_scrubbed.wav",38577.99,38578.66,2,2,2,4,3,3,3,3,2,2,3,2,2,1,2,2,2,FALSE
"1038","0340_000301_scrubbed.wav",38579.51,38580.11,2,2,2,4,3,2,2,3,2,2,3,2,2,1,2,2,2,FALSE
"1039","0340_000301_scrubbed.wav",38583.83,38585.28,1,2,1,2,2,1,2,2,2,3,2,1,2,1,2,2,2,FALSE
"1040","0340_000301_scrubbed.wav",38588.56,38590.34,1,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,FALSE
"1041","0340_000301_scrubbed.wav",38591.38,38593.65,1,2,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,FALSE
"1042","0340_000301_scrubbed.wav",38595.04,38596.13,1,2,1,1,1,1,2,2,2,2,2,1,2,1,1,2,2,FALSE
"1043","0340_000301_scrubbed.wav",38597.84,38598.54,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1044","0340_000301_scrubbed.wav",38617,38617.6,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1045","0340_000301_scrubbed.wav",38618.83,38619.51,1,2,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2,FALSE
"1046","0340_000301_scrubbed.wav",38622.11,38623.3,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,FALSE
"1047","0340_000301_scrubbed.wav",38624.81,38626.95,1,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,FALSE
"1048","0340_000301_scrubbed.wav",38630.13,38631.92,1,2,1,2,2,1,2,2,2,3,2,2,2,1,2,2,2,FALSE
"1049","0340_000301_scrubbed.wav",38642.13,38642.73,1,2,1,2,1,2,2,2,2,3,2,2,2,1,2,2,2,FALSE
"1050","0340_000301_scrubbed.wav",38644.76,38646.39,1,2,1,4,2,2,2,2,2,3,2,2,2,1,2,2,2,FALSE
"1051","0340_000301_scrubbed.wav",38647.9,38648.62,1,2,1,3,2,2,2,2,2,3,2,2,2,1,2,2,2,FALSE
"1052","0340_000301_scrubbed.wav",38657.4,38658,1,2,2,2,3,1,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1053","0340_000301_scrubbed.wav",38658.8,38659.49,1,2,2,1,1,1,2,2,2,2,2,1,1,1,1,2,2,FALSE
"1054","0340_000301_scrubbed.wav",38661.2,38662.14,1,2,2,1,1,1,2,2,2,2,2,1,1,1,1,2,2,FALSE
"1055","0340_000301_scrubbed.wav",38663.23,38665.15,1,2,2,1,1,2,2,2,2,3,2,1,1,1,1,2,2,FALSE
"1056","0340_000301_scrubbed.wav",38666.17,38668.59,1,2,2,1,1,1,2,2,2,2,2,1,1,1,1,2,2,FALSE
"1057","0340_000301_scrubbed.wav",38670.1,38671.36,1,2,2,1,1,1,2,2,2,2,2,1,1,1,1,2,2,FALSE
"1058","0340_000301_scrubbed.wav",38672.95,38673.56,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,FALSE
"1059","0340_000301_scrubbed.wav",38674.39,38675.24,2,2,2,2,2,2,3,3,2,2,2,2,2,1,2,3,2,FALSE
"1060","0340_000301_scrubbed.wav",38678.08,38679.75,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,FALSE
"1061","0340_000301_scrubbed.wav",38681.54,38682.31,1,2,2,1,1,1,2,2,2,2,2,1,2,1,1,2,2,FALSE
"1062","0340_000301_scrubbed.wav",38684.94,38686.05,1,2,1,1,2,1,2,2,2,2,2,1,1,1,1,2,2,FALSE
"1063","0340_000301_scrubbed.wav",38686.85,38690.67,1,2,1,4,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1064","0340_000301_scrubbed.wav",38700.67,38701.27,1,2,1,4,3,1,3,3,2,2,2,2,2,1,2,2,2,FALSE
"1065","0340_000301_scrubbed.wav",38702.5,38704.13,2,2,2,4,3,2,3,2,2,2,2,2,2,1,2,2,2,FALSE
"1066","0340_000301_scrubbed.wav",38706.05,38706.88,2,2,2,2,3,2,3,3,2,2,3,2,2,1,2,2,2,FALSE
"1067","0340_000301_scrubbed.wav",38708.49,38709.09,2,2,2,4,3,2,3,3,2,2,2,2,2,1,2,2,2,FALSE
"1068","0340_000301_scrubbed.wav",38711.4,38712.9,2,2,2,3,3,3,3,3,2,2,2,2,2,1,2,2,2,FALSE
"1069","0340_000301_scrubbed.wav",38715.16,38717.62,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,FALSE
"1070","0340_000301_scrubbed.wav",38719.92,38720.52,2,2,2,3,2,2,2,3,2,2,4,2,2,1,2,2,2,FALSE
"1071","0340_000301_scrubbed.wav",38721.32,38721.92,1,2,2,2,1,2,2,3,2,2,2,1,1,1,1,2,2,FALSE
"1072","0340_000301_scrubbed.wav",38741.62,38742.22,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,FALSE
"1073","0340_000301_scrubbed.wav",38744.15,38745.29,1,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,FALSE
"1074","0340_000301_scrubbed.wav",38956.05,38957.11,1,2,2,3,3,2,2,3,2,2,2,2,2,1,2,2,2,FALSE
"1075","0340_000301_scrubbed.wav",39001.12,39002.12,2,2,2,3,2,2,2,3,2,3,2,2,2,1,2,2,2,FALSE
"1076","0340_000301_scrubbed.wav",39004.7,39005.49,1,2,2,3,2,2,2,3,2,3,2,2,2,1,2,2,2,FALSE
"1077","0340_000301_scrubbed.wav",39007.78,39008.55,2,2,1,3,2,2,2,3,2,2,2,2,2,1,2,2,2,FALSE
"1078","0340_000301_scrubbed.wav",39014.33,39016.13,2,2,1,3,2,2,2,3,2,2,2,2,2,1,2,2,2,FALSE
"1079","0340_000301_scrubbed.wav",39016.93,39018.21,2,2,1,3,2,2,2,3,2,3,2,2,2,1,2,2,2,FALSE
"1080","0340_000301_scrubbed.wav",39022.26,39022.93,2,2,1,3,2,2,2,3,2,2,2,2,2,2,2,2,2,FALSE
"1081","0340_000301_scrubbed.wav",39034.25,39035.07,2,2,1,3,2,2,2,3,2,2,2,2,2,1,2,2,2,FALSE
"1082","0340_000301_scrubbed.wav",39040.14,39040.74,2,2,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1083","0340_000301_scrubbed.wav",39048.08,39050.83,2,2,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1084","0340_000301_scrubbed.wav",39052.47,39053.89,2,2,1,3,2,2,2,3,2,3,2,2,2,1,2,2,2,FALSE
"1085","0340_000301_scrubbed.wav",39055.61,39057.59,2,2,1,2,2,2,2,3,2,3,2,2,2,1,2,2,2,FALSE
"1086","0340_000301_scrubbed.wav",39060.22,39061.86,2,2,1,2,2,2,2,3,2,3,2,2,2,1,2,2,2,FALSE
"1087","0340_000301_scrubbed.wav",39063.39,39064.94,2,2,1,3,2,2,2,3,2,3,2,2,2,1,2,2,2,FALSE
"1088","0340_000301_scrubbed.wav",39068.05,39069.38,2,2,1,3,2,2,2,3,2,3,2,2,2,1,2,2,2,FALSE
"1089","0340_000301_scrubbed.wav",39072.16,39074.81,2,2,1,3,2,2,2,3,2,2,2,2,2,1,2,2,2,FALSE
"1090","0340_000301_scrubbed.wav",39076.41,39077.58,2,2,2,1,2,2,2,3,2,2,2,2,2,1,2,2,2,FALSE
"1091","0340_000301_scrubbed.wav",39079.19,39080.63,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,FALSE
"1092","0340_000301_scrubbed.wav",39085.41,39086.01,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,FALSE
"1093","0340_000301_scrubbed.wav",39089.46,39090.4,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1094","0340_000301_scrubbed.wav",39091.69,39093.09,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,FALSE
"1095","0340_000301_scrubbed.wav",39095.76,39096.6,1,2,2,1,1,2,2,2,2,2,2,2,1,1,1,2,2,FALSE
"1096","0340_000301_scrubbed.wav",39097.6,39099.87,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,FALSE
"1097","0340_000301_scrubbed.wav",39106.03,39106.63,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1098","0340_000301_scrubbed.wav",39107.43,39108.03,2,3,3,4,4,5,4,4,4,2,3,4,4,1,3,2,4,FALSE
"1099","0340_000301_scrubbed.wav",39111.31,39113.25,2,2,1,3,2,2,2,2,2,1,2,2,1,1,1,2,2,FALSE
"1100","0340_000301_scrubbed.wav",39115.26,39116.16,2,2,2,3,2,2,2,3,2,1,2,2,2,1,2,2,2,FALSE
"1101","0340_000301_scrubbed.wav",39116.96,39118.05,2,2,2,3,3,2,2,3,2,1,2,2,2,1,2,2,2,FALSE
"1102","0340_000301_scrubbed.wav",39119.55,39121.68,2,2,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1103","0340_000301_scrubbed.wav",39122.48,39124.1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,FALSE
"1104","0340_000301_scrubbed.wav",39124.9,39128.52,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,FALSE
"1105","0340_000301_scrubbed.wav",39130.66,39132.45,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,FALSE
"1106","0340_000301_scrubbed.wav",39135.41,39136.58,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,FALSE
"1107","0340_000301_scrubbed.wav",39137.4,39138.9,2,2,2,2,2,2,2,3,2,3,2,2,2,1,2,2,2,FALSE
"1108","0340_000301_scrubbed.wav",39139.7,39140.78,1,2,2,2,1,1,2,2,2,3,2,1,1,1,1,2,2,FALSE
"1109","0340_000301_scrubbed.wav",39142.11,39143.24,2,2,2,2,2,1,2,2,2,3,2,2,2,1,2,2,2,FALSE
"1110","0340_000301_scrubbed.wav",39144.11,39145.16,1,2,2,2,2,1,2,2,2,3,2,2,2,1,2,2,2,FALSE
"1111","0340_000301_scrubbed.wav",39145.96,39147.19,1,2,2,3,2,2,2,2,2,3,2,1,2,1,1,2,2,FALSE
"1112","0340_000301_scrubbed.wav",39147.99,39149.57,1,2,2,2,2,1,2,2,2,3,2,1,1,1,1,1,2,FALSE
"1113","0340_000301_scrubbed.wav",39150.37,39151.43,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,FALSE
"1114","0340_000301_scrubbed.wav",39152.23,39152.83,2,2,2,2,2,2,2,3,2,2,3,2,2,1,2,2,2,FALSE
"1115","0340_000301_scrubbed.wav",39215.39,39215.99,2,2,2,3,2,3,2,2,2,3,3,2,1,1,2,3,2,FALSE
"1116","0340_000301_scrubbed.wav",39279.44,39280.94,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,FALSE
"1117","0340_000301_scrubbed.wav",39292.63,39293.43,5,2,1,4,5,5,5,5,2,2,3,5,5,1,5,5,5,FALSE
"1118","0340_000301_scrubbed.wav",39330.03,39330.65,1,2,2,4,2,3,2,2,2,2,3,2,1,1,3,2,2,FALSE
"1119","0340_000301_scrubbed.wav",39407.45,39408.61,2,4,3,4,4,3,3,4,2,2,3,3,3,1,3,3,3,FALSE
"1120","0340_000301_scrubbed.wav",39476.15,39476.9,1,2,1,3,2,2,2,2,2,3,3,2,1,1,2,2,2,FALSE
"1121","0340_000301_scrubbed.wav",39565.73,39566.9,1,2,2,2,3,2,2,3,2,3,2,2,2,1,2,2,2,FALSE
"1122","0340_000301_scrubbed.wav",39569.24,39570.66,2,2,2,2,3,2,2,3,2,2,2,2,2,1,2,2,2,FALSE
"1123","0340_000301_scrubbed.wav",39573.06,39573.66,2,4,4,2,3,3,3,4,2,3,5,3,4,1,3,2,3,FALSE
"1124","0340_000301_scrubbed.wav",39578.99,39579.59,4,5,5,5,5,5,5,5,5,2,5,5,5,1,5,5,5,FALSE
"1125","0340_000301_scrubbed.wav",39584.93,39585.58,2,4,2,4,4,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1126","0340_000301_scrubbed.wav",39587.35,39588.01,2,2,2,3,4,2,2,3,2,2,2,2,2,1,2,2,2,FALSE
"1127","0340_000301_scrubbed.wav",39589.86,39590.46,2,3,2,4,4,3,3,3,2,2,3,2,2,1,3,2,2,FALSE
"1128","0340_000301_scrubbed.wav",39599.65,39600.27,1,2,2,4,4,3,3,3,2,2,3,2,2,1,3,2,2,FALSE
"1129","0340_000301_scrubbed.wav",39604.32,39604.93,1,2,2,3,3,1,3,3,2,2,2,1,2,1,2,2,2,FALSE
"1130","0340_000301_scrubbed.wav",39605.9,39606.52,1,2,1,4,3,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1131","0340_000301_scrubbed.wav",39607.54,39611.1,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,FALSE
"1132","0340_000301_scrubbed.wav",39612.1,39620.22,1,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,FALSE
"1133","0340_000301_scrubbed.wav",39621.11,39627.38,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1134","0340_000301_scrubbed.wav",39628.18,39632.31,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,FALSE
"1135","0340_000301_scrubbed.wav",39633.78,39634.88,1,2,2,2,2,1,2,3,2,2,2,1,2,1,1,2,2,FALSE
"1136","0340_000301_scrubbed.wav",39637.52,39638.12,1,2,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2,FALSE
"1137","0340_000301_scrubbed.wav",39638.94,39640.69,1,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2,FALSE
"1138","0340_000301_scrubbed.wav",39641.49,39643.92,1,2,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,FALSE
"1139","0340_000301_scrubbed.wav",39644.97,39649.62,1,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,FALSE
"1140","0340_000301_scrubbed.wav",39650.42,39659.44,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,FALSE
"1141","0340_000301_scrubbed.wav",39660.24,39662.01,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,2,1,TRUE
"1142","0340_000301_scrubbed.wav",39662.81,39667.28,1,2,1,3,1,1,2,2,2,2,3,2,1,1,2,2,2,FALSE
"1143","0340_000301_scrubbed.wav",39668.08,39669.25,1,2,2,3,2,2,2,2,2,2,3,2,1,1,2,2,2,FALSE
"1144","0340_000301_scrubbed.wav",39670.05,39671.84,1,2,1,2,1,1,2,2,2,2,2,2,1,1,1,2,2,FALSE
"1145","0340_000301_scrubbed.wav",39673.02,39674.6,1,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,FALSE
"1146","0340_000301_scrubbed.wav",39675.95,39676.55,1,2,2,3,1,1,2,3,2,2,3,1,2,1,2,2,2,FALSE
"1147","0340_000301_scrubbed.wav",39736.81,39737.61,5,5,5,5,5,5,5,5,5,2,2,5,5,5,5,5,5,FALSE
"1148","0340_000301_scrubbed.wav",40191.99,40192.69,5,5,5,4,5,5,5,5,5,2,2,5,5,5,5,2,5,FALSE
"1149","0340_000301_scrubbed.wav",40425.14,40425.8,5,4,2,4,5,5,2,5,5,2,2,2,1,2,2,2,2,FALSE
"1150","0340_000301_scrubbed.wav",40429.61,40430.82,5,5,1,1,5,5,5,5,5,2,2,5,1,5,2,2,5,FALSE
"1151","0340_000301_scrubbed.wav",40431.81,40432.46,5,5,1,2,5,5,5,5,5,2,2,5,1,5,2,2,5,FALSE
"1152","0340_000301_scrubbed.wav",40458.52,40459.56,5,5,5,1,5,5,5,5,5,2,2,5,1,5,2,2,5,FALSE
"1153","0340_000301_scrubbed.wav",40464.66,40466.47,5,5,2,2,5,5,5,5,5,2,2,5,1,5,2,2,5,FALSE
"1154","0340_000301_scrubbed.wav",40467.5,40468.96,5,5,2,1,5,5,5,5,5,2,2,5,1,5,1,2,5,FALSE
"1155","0340_000301_scrubbed.wav",40469.78,40470.88,5,5,1,1,5,5,5,5,5,2,2,5,1,5,1,1,5,FALSE
"1156","0340_000301_scrubbed.wav",40471.79,40472.62,5,5,1,1,5,5,5,5,5,2,2,5,1,1,1,1,5,FALSE
"1157","0340_000301_scrubbed.wav",40488.76,40489.61,5,5,5,2,5,5,5,5,5,2,2,5,2,1,1,2,5,FALSE
"1158","0340_000301_scrubbed.wav",40490.41,40492.09,5,5,5,1,5,5,5,5,5,4,2,5,1,1,1,2,5,FALSE
"1159","0340_000301_scrubbed.wav",40498.89,40499.49,5,5,5,5,5,5,5,5,5,5,3,5,5,1,5,5,5,FALSE
"1160","0340_000301_scrubbed.wav",40500.42,40501.45,5,5,5,4,5,5,5,5,5,5,2,5,1,5,2,2,5,FALSE
"1161","0340_000301_scrubbed.wav",40518.39,40520.13,5,5,1,1,5,5,5,5,5,5,2,5,1,1,1,5,5,FALSE
"1162","0340_000301_scrubbed.wav",40520.13,40521.3,5,5,1,1,5,5,5,5,5,5,2,5,1,5,2,2,5,FALSE
"1163","0340_000301_scrubbed.wav",40521.3,40522.59,5,5,1,1,5,5,5,5,5,5,2,5,1,1,1,2,5,FALSE
"1164","0340_000301_scrubbed.wav",40522.59,40523.59,5,5,1,1,5,5,5,5,4,5,2,5,1,1,2,2,5,FALSE
"1165","0340_000301_scrubbed.wav",40549.62,40550.22,1,5,1,1,5,3,2,5,2,5,2,5,1,1,1,2,1,TRUE
"1166","0340_000301_scrubbed.wav",40973.79,40974.39,2,2,2,3,1,2,3,3,2,2,2,2,2,1,1,2,2,FALSE
"1167","0340_000301_scrubbed.wav",40982.15,40982.76,1,2,2,3,2,3,3,2,2,2,2,2,1,1,2,2,2,FALSE
"1168","0340_000301_scrubbed.wav",40983.87,40984.87,1,2,2,4,2,3,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1169","0340_000301_scrubbed.wav",40986.51,40987.14,1,2,2,3,2,3,2,2,2,2,2,2,2,1,1,2,2,FALSE
"1170","0340_000301_scrubbed.wav",40988.35,40989.46,1,2,2,3,2,2,2,3,2,2,2,2,2,1,2,2,2,FALSE
"1171","0340_000301_scrubbed.wav",40990.33,40992.21,1,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,FALSE
"1172","0340_000301_scrubbed.wav",41028.36,41029.15,1,3,1,1,2,2,2,2,2,2,3,2,1,1,2,2,2,FALSE
