"","recording","startSeconds","endSeconds","blky_1_targetChildProminence","cvai_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","lplf_1_targetChildProminence","lskw_1_targetChildProminence","mrkf_1_targetChildProminence","pdav_1_targetChildProminence","pwwr_1_targetChildProminence","qoth_2_targetChildProminence","szch_2_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_2_targetChildProminence","modal_prominence","clean"
"982","0204_000609_scrubbed.wav",29645.04,29645.64,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,1,2,2,FALSE
"983","0204_000609_scrubbed.wav",29660.81,29661.41,5,5,5,5,5,5,5,5,5,5,2,5,2,5,5,5,5,5,FALSE
"984","0204_000609_scrubbed.wav",29675.09,29676.17,2,4,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,FALSE
"985","0204_000609_scrubbed.wav",29697.25,29697.85,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"986","0204_000609_scrubbed.wav",29759.92,29760.53,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"987","0204_000609_scrubbed.wav",29879.35,29880.61,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"988","0204_000609_scrubbed.wav",29888.15,29889.43,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"989","0204_000609_scrubbed.wav",30194.82,30196.68,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,FALSE
"990","0204_000609_scrubbed.wav",30204.15,30205,1,3,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,TRUE
"991","0204_000609_scrubbed.wav",30205.8,30207.03,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,FALSE
"992","0204_000609_scrubbed.wav",30207.83,30209.98,2,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,TRUE
"993","0204_000609_scrubbed.wav",30214.58,30215.58,2,2,3,2,2,2,3,3,2,1,2,2,2,2,2,1,2,2,FALSE
"994","0204_000609_scrubbed.wav",30230.45,30231.05,2,2,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"995","0204_000609_scrubbed.wav",30232.76,30233.61,2,2,2,2,2,2,3,2,2,1,2,2,2,2,1,1,2,2,FALSE
"996","0204_000609_scrubbed.wav",30233.61,30234.21,2,2,2,5,2,2,4,2,2,2,2,3,2,2,2,1,2,2,FALSE
"997","0204_000609_scrubbed.wav",30239.69,30241.22,2,2,2,1,1,2,2,1,2,1,2,2,2,1,1,1,1,1,TRUE
"998","0204_000609_scrubbed.wav",30291.45,30292.05,1,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"999","0204_000609_scrubbed.wav",30297.83,30301.89,1,2,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,TRUE
"1000","0204_000609_scrubbed.wav",30302.76,30304.22,1,2,1,2,1,1,2,1,2,1,4,2,2,1,1,1,1,1,TRUE
"1001","0204_000609_scrubbed.wav",30308.28,30309.27,1,2,2,2,1,1,2,1,1,1,3,2,2,1,1,1,1,1,TRUE
"1002","0204_000609_scrubbed.wav",30311.81,30312.42,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,FALSE
"1003","0204_000609_scrubbed.wav",30314.8,30315.59,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,FALSE
"1004","0204_000609_scrubbed.wav",30316.91,30317.88,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,FALSE
"1005","0204_000609_scrubbed.wav",30334,30334.65,2,2,2,1,2,2,3,3,2,2,2,2,2,2,2,1,2,2,FALSE
"1006","0204_000609_scrubbed.wav",30335.51,30336.23,2,2,2,2,2,3,3,3,2,2,3,2,4,3,3,1,4,2,FALSE
"1007","0204_000609_scrubbed.wav",30337.15,30337.75,2,2,2,2,2,2,2,3,2,1,3,2,2,2,2,2,2,2,FALSE
"1008","0204_000609_scrubbed.wav",30386.13,30386.8,1,2,1,1,1,1,2,2,1,1,2,2,2,1,1,1,1,1,TRUE
"1009","0204_000609_scrubbed.wav",30400.27,30401.09,1,2,1,2,1,1,2,2,1,1,2,2,2,1,1,1,1,1,TRUE
"1010","0204_000609_scrubbed.wav",30403.97,30404.59,1,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"1011","0204_000609_scrubbed.wav",30417.17,30418.02,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,1,2,2,FALSE
"1012","0204_000609_scrubbed.wav",30418.02,30420.48,2,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,TRUE
"1013","0204_000609_scrubbed.wav",30438.13,30438.73,1,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,TRUE
"1014","0204_000609_scrubbed.wav",30440.08,30441.01,1,2,2,4,3,1,3,2,2,1,4,3,2,2,2,1,2,2,FALSE
"1015","0204_000609_scrubbed.wav",30449.59,30451.22,2,2,1,3,2,2,2,1,2,1,2,2,2,1,1,1,2,2,FALSE
"1016","0204_000609_scrubbed.wav",30452.02,30453.79,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,TRUE
"1017","0204_000609_scrubbed.wav",30455.14,30456.8,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,TRUE
"1018","0204_000609_scrubbed.wav",30456.8,30458,2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,2,1,TRUE
"1019","0204_000609_scrubbed.wav",30461.26,30463.64,2,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,TRUE
"1020","0204_000609_scrubbed.wav",30463.64,30464.48,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,TRUE
"1021","0204_000609_scrubbed.wav",30466.15,30466.87,1,1,2,2,1,1,2,1,1,1,3,2,2,1,1,1,1,1,TRUE
"1022","0204_000609_scrubbed.wav",30466.87,30467.87,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,TRUE
"1023","0204_000609_scrubbed.wav",30467.87,30469.36,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,TRUE
"1024","0204_000609_scrubbed.wav",30471.12,30473.27,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,TRUE
"1025","0204_000609_scrubbed.wav",30473.27,30474.17,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,FALSE
"1026","0204_000609_scrubbed.wav",30476,30478.58,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1027","0204_000609_scrubbed.wav",30480.33,30482.93,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,TRUE
"1028","0204_000609_scrubbed.wav",30484.02,30486.27,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,FALSE
"1029","0204_000609_scrubbed.wav",30487.13,30488.13,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,FALSE
"1030","0204_000609_scrubbed.wav",30488.93,30490.13,2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,2,1,TRUE
"1031","0204_000609_scrubbed.wav",30490.13,30491.13,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,TRUE
"1032","0204_000609_scrubbed.wav",30495.29,30497.31,2,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"1033","0204_000609_scrubbed.wav",30505.57,30507.46,2,1,2,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"1034","0204_000609_scrubbed.wav",30529.98,30530.58,1,4,2,5,4,3,4,3,2,5,4,4,4,4,5,1,4,4,FALSE
"1035","0204_000609_scrubbed.wav",30667.59,30668.19,2,2,2,3,2,1,2,2,2,1,2,2,2,2,1,1,2,2,FALSE
"1036","0204_000609_scrubbed.wav",30730.65,30731.81,2,1,2,2,2,2,2,2,2,1,2,3,2,1,1,1,1,2,FALSE
"1037","0204_000609_scrubbed.wav",30788.34,30789.23,1,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"1038","0204_000609_scrubbed.wav",30819.86,30821.52,1,1,2,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,TRUE
"1039","0204_000609_scrubbed.wav",30822.53,30823.15,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,TRUE
"1040","0204_000609_scrubbed.wav",30827.58,30829.35,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,FALSE
"1041","0204_000609_scrubbed.wav",30837.79,30842.75,1,2,1,2,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"1042","0204_000609_scrubbed.wav",30847.66,30848.66,1,2,1,2,1,1,2,1,2,1,2,2,2,1,1,1,1,1,TRUE
"1043","0204_000609_scrubbed.wav",30848.66,30851.23,1,2,1,2,1,2,2,1,2,1,2,2,2,1,1,1,1,1,TRUE
"1044","0204_000609_scrubbed.wav",30858.09,30859.32,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,1,2,1,TRUE
"1045","0204_000609_scrubbed.wav",30860.27,30861.27,2,3,5,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1046","0204_000609_scrubbed.wav",30864.17,30865.66,2,2,2,2,3,1,2,1,2,1,2,2,2,1,2,1,2,2,FALSE
"1047","0204_000609_scrubbed.wav",30869.12,30870.16,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"1048","0204_000609_scrubbed.wav",30870.16,30870.81,1,2,2,2,2,1,2,2,2,1,2,2,2,1,1,1,1,2,FALSE
"1049","0204_000609_scrubbed.wav",30871.86,30872.6,1,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,2,1,TRUE
"1050","0204_000609_scrubbed.wav",30873.61,30877.7,1,1,2,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"1051","0204_000609_scrubbed.wav",30877.7,30878.85,1,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"1052","0204_000609_scrubbed.wav",30879.68,30883.22,1,2,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"1053","0204_000609_scrubbed.wav",30889,30890.58,2,1,1,2,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"1054","0204_000609_scrubbed.wav",30890.58,30891.5,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"1055","0204_000609_scrubbed.wav",30895.72,30896.82,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,TRUE
"1056","0204_000609_scrubbed.wav",30900.8,30903.93,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,TRUE
"1057","0204_000609_scrubbed.wav",30904.74,30905.34,1,2,1,2,1,1,2,1,2,1,2,2,2,1,1,1,1,1,TRUE
"1058","0204_000609_scrubbed.wav",30906.14,30908.04,1,2,1,2,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"1059","0204_000609_scrubbed.wav",30920.19,30920.81,1,1,1,2,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"1060","0204_000609_scrubbed.wav",30924.88,30926,1,3,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,FALSE
"1061","0204_000609_scrubbed.wav",30929.76,30930.9,3,5,5,5,5,5,5,5,2,5,2,5,5,5,5,5,5,5,FALSE
"1062","0204_000609_scrubbed.wav",30931.76,30932.9,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1063","0204_000609_scrubbed.wav",31071.44,31072.82,2,3,1,2,2,2,2,3,2,1,3,3,2,2,2,1,2,2,FALSE
"1064","0204_000609_scrubbed.wav",31112.76,31113.36,2,3,1,2,4,3,2,3,2,1,4,2,2,1,1,1,2,1,TRUE
"1065","0204_000609_scrubbed.wav",31113.36,31114.21,2,2,1,1,1,1,2,1,2,1,3,2,2,1,1,1,1,1,TRUE
"1066","0204_000609_scrubbed.wav",31115.21,31116.56,1,2,1,1,1,1,2,1,2,1,3,2,2,1,1,1,1,1,TRUE
"1067","0204_000609_scrubbed.wav",31117.36,31118.22,2,2,2,2,2,1,2,2,2,1,2,2,2,1,1,1,2,2,FALSE
"1068","0204_000609_scrubbed.wav",31119.17,31119.77,1,2,1,2,1,1,2,1,2,1,2,2,2,1,1,1,2,1,TRUE
"1069","0204_000609_scrubbed.wav",31119.77,31121.02,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,TRUE
"1070","0204_000609_scrubbed.wav",31121.02,31122.33,1,3,2,2,1,1,2,2,2,1,2,2,2,1,1,1,2,1,TRUE
"1071","0204_000609_scrubbed.wav",31123.49,31124.26,2,2,1,1,2,1,2,2,2,1,2,2,2,1,1,1,2,2,FALSE
"1072","0204_000609_scrubbed.wav",31126.76,31127.8,1,2,1,2,1,1,2,2,2,1,2,2,2,1,1,1,2,1,TRUE
"1073","0204_000609_scrubbed.wav",31128.6,31129.52,3,4,3,3,2,3,3,3,2,3,2,4,3,3,4,1,3,3,FALSE
"1074","0204_000609_scrubbed.wav",31142.42,31143.49,1,2,1,1,1,1,1,1,2,1,3,2,3,1,1,1,1,1,TRUE
"1075","0204_000609_scrubbed.wav",31144.71,31145.31,1,2,1,1,1,1,2,2,2,1,3,2,3,2,2,1,2,1,TRUE
"1076","0204_000609_scrubbed.wav",31152.58,31153.22,1,1,1,1,1,1,2,1,2,1,2,2,3,1,1,1,1,1,TRUE
"1077","0204_000609_scrubbed.wav",31153.22,31154.5,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,TRUE
"1078","0204_000609_scrubbed.wav",31156.66,31157.79,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"1079","0204_000609_scrubbed.wav",31159.17,31160.37,2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,2,1,TRUE
"1080","0204_000609_scrubbed.wav",31163.09,31164.25,1,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"1081","0204_000609_scrubbed.wav",31164.25,31165.05,1,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"1082","0204_000609_scrubbed.wav",31165.05,31165.9,1,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,1,TRUE
"1083","0204_000609_scrubbed.wav",31166.94,31169.28,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,TRUE
"1084","0204_000609_scrubbed.wav",31169.28,31170.18,1,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"1085","0204_000609_scrubbed.wav",31170.18,31172.08,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,TRUE
"1086","0204_000609_scrubbed.wav",31172.08,31173.06,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1087","0204_000609_scrubbed.wav",31174.94,31176.2,1,2,2,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"1088","0204_000609_scrubbed.wav",31178.01,31179.41,2,2,3,4,2,3,3,4,3,4,4,4,2,4,4,4,4,4,FALSE
"1089","0204_000609_scrubbed.wav",31180.21,31181.75,5,5,5,5,5,5,5,5,5,5,5,5,2,5,4,5,5,5,FALSE
"1090","0204_000609_scrubbed.wav",31181.75,31182.5,5,3,2,4,3,3,3,3,2,4,4,3,2,1,2,4,2,3,FALSE
"1091","0204_000609_scrubbed.wav",31189.22,31190.11,1,2,1,2,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"1092","0204_000609_scrubbed.wav",31190.91,31191.85,1,2,1,2,1,1,2,1,2,1,3,2,2,1,2,1,1,1,TRUE
"1093","0204_000609_scrubbed.wav",31191.85,31193.01,4,4,5,5,4,4,4,4,2,5,4,5,2,5,4,5,4,4,FALSE
"1094","0204_000609_scrubbed.wav",31195.48,31196.27,2,2,1,2,2,1,2,2,2,1,2,3,2,2,1,3,2,2,FALSE
"1095","0204_000609_scrubbed.wav",31196.27,31197.35,4,4,3,4,4,4,3,3,2,3,4,4,2,3,4,3,4,4,FALSE
"1096","0204_000609_scrubbed.wav",31198.63,31200.63,4,3,2,2,2,2,2,2,2,1,3,2,2,2,1,1,2,2,FALSE
"1097","0204_000609_scrubbed.wav",31200.63,31201.73,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"1098","0204_000609_scrubbed.wav",31203,31203.85,1,2,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"1099","0204_000609_scrubbed.wav",31329.7,31330.44,1,2,2,2,3,1,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"1100","0204_000609_scrubbed.wav",31331.48,31332.08,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"1101","0204_000609_scrubbed.wav",31334.41,31335.01,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,FALSE
"1102","0204_000609_scrubbed.wav",31337.94,31338.79,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"1103","0204_000609_scrubbed.wav",31340.76,31341.39,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"1104","0204_000609_scrubbed.wav",31344.27,31346.15,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"1105","0204_000609_scrubbed.wav",31349.86,31350.56,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"1106","0204_000609_scrubbed.wav",31351.47,31352.68,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"1107","0204_000609_scrubbed.wav",31354.27,31354.96,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"1108","0204_000609_scrubbed.wav",31359.86,31360.46,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,FALSE
"1109","0204_000609_scrubbed.wav",31671.87,31672.47,5,2,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,FALSE
"1110","0204_000609_scrubbed.wav",31716.33,31716.96,2,2,2,3,2,2,2,2,2,5,4,2,2,2,1,1,2,2,FALSE
"1111","0204_000609_scrubbed.wav",32644.74,32645.34,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1112","0204_000609_scrubbed.wav",32749.97,32750.57,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1113","0204_000609_scrubbed.wav",32758.94,32759.63,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1114","0204_000609_scrubbed.wav",32818.6,32819.7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1115","0204_000609_scrubbed.wav",32820.72,32822.47,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1116","0204_000609_scrubbed.wav",32833.7,32834.7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1117","0204_000609_scrubbed.wav",32841.77,32842.4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1118","0204_000609_scrubbed.wav",32843.26,32843.86,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1119","0204_000609_scrubbed.wav",32847.99,32848.59,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1120","0204_000609_scrubbed.wav",32849.89,32850.49,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1121","0204_000609_scrubbed.wav",32875.71,32876.31,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1122","0204_000609_scrubbed.wav",32877.25,32877.85,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1123","0204_000609_scrubbed.wav",32878.65,32879.67,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1124","0204_000609_scrubbed.wav",32896.9,32897.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1125","0204_000609_scrubbed.wav",32898.3,32899.37,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1126","0204_000609_scrubbed.wav",32902.69,32903.32,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1127","0204_000609_scrubbed.wav",32943.63,32944.24,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1128","0204_000609_scrubbed.wav",32962.04,32963.88,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1129","0204_000609_scrubbed.wav",32964.79,32966.12,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1130","0204_000609_scrubbed.wav",32966.92,32968.69,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1131","0204_000609_scrubbed.wav",32969.5,32970.16,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1132","0204_000609_scrubbed.wav",32971.13,32972.38,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1133","0204_000609_scrubbed.wav",32973.27,32974.09,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1134","0204_000609_scrubbed.wav",32974.09,32975.09,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1135","0204_000609_scrubbed.wav",33012.25,33012.85,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1136","0204_000609_scrubbed.wav",33013.66,33014.6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1137","0204_000609_scrubbed.wav",33015.88,33017.72,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1138","0204_000609_scrubbed.wav",33017.72,33018.75,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1139","0204_000609_scrubbed.wav",33019.97,33021.36,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1140","0204_000609_scrubbed.wav",33024.21,33025.08,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1141","0204_000609_scrubbed.wav",33025.99,33026.59,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1142","0204_000609_scrubbed.wav",33030.22,33030.83,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1143","0204_000609_scrubbed.wav",33044.14,33044.74,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1144","0204_000609_scrubbed.wav",33048.12,33048.74,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1145","0204_000609_scrubbed.wav",33050.49,33051.12,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1146","0204_000609_scrubbed.wav",33062.85,33063.48,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1147","0204_000609_scrubbed.wav",33066.28,33066.93,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1148","0204_000609_scrubbed.wav",33071.39,33072.06,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1149","0204_000609_scrubbed.wav",33072.93,33073.72,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1150","0204_000609_scrubbed.wav",33075.32,33076.37,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1151","0204_000609_scrubbed.wav",33080.13,33081.39,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1152","0204_000609_scrubbed.wav",33082.67,33083.32,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1153","0204_000609_scrubbed.wav",33086.27,33086.87,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1154","0204_000609_scrubbed.wav",33102.07,33103.3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1155","0204_000609_scrubbed.wav",33108.45,33109.12,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1156","0204_000609_scrubbed.wav",33115.48,33116.09,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1157","0204_000609_scrubbed.wav",33117.34,33118.14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1158","0204_000609_scrubbed.wav",33122.02,33122.68,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1159","0204_000609_scrubbed.wav",33123.48,33124.08,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1160","0204_000609_scrubbed.wav",33125.3,33125.9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1161","0204_000609_scrubbed.wav",33128.95,33129.55,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1162","0204_000609_scrubbed.wav",33133.36,33133.96,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1163","0204_000609_scrubbed.wav",33135.32,33136.3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1164","0204_000609_scrubbed.wav",33137.21,33137.98,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1165","0204_000609_scrubbed.wav",33138.87,33139.57,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1166","0204_000609_scrubbed.wav",33145.77,33147.32,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1167","0204_000609_scrubbed.wav",33151.64,33152.3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1168","0204_000609_scrubbed.wav",33157.96,33158.56,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1169","0204_000609_scrubbed.wav",33169.14,33169.88,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1170","0204_000609_scrubbed.wav",33170.68,33171.28,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1171","0204_000609_scrubbed.wav",33172.91,33173.51,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1172","0204_000609_scrubbed.wav",33174.58,33175.42,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1173","0204_000609_scrubbed.wav",33182.8,33183.41,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1174","0204_000609_scrubbed.wav",33188.37,33189.82,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1175","0204_000609_scrubbed.wav",33205.17,33205.94,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1176","0204_000609_scrubbed.wav",33427.89,33428.87,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"1177","0204_000609_scrubbed.wav",33439.41,33440.02,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
