"","recording","startSeconds","endSeconds","blky_1_targetChildProminence","cvai_1_targetChildProminence","ejkq_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_2_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","lskw_1_targetChildProminence","lyur_1_targetChildProminence","pdav_1_targetChildProminence","pwwr_1_targetChildProminence","qoth_2_targetChildProminence","szch_2_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_2_targetChildProminence","ztcp_1_targetChildProminence","modal_prominence","clean"
"680","0857_000301_scrubbed.wav",21616.05,21617.28,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,FALSE
"681","0857_000301_scrubbed.wav",21618.08,21621.43,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"682","0857_000301_scrubbed.wav",21622.23,21622.83,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,FALSE
"683","0857_000301_scrubbed.wav",21624.28,21625.68,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,FALSE
"684","0857_000301_scrubbed.wav",21626.75,21627.44,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,FALSE
"685","0857_000301_scrubbed.wav",21628.41,21629.33,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,FALSE
"686","0857_000301_scrubbed.wav",21630.53,21631.13,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,FALSE
"687","0857_000301_scrubbed.wav",21632.5,21633.65,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,FALSE
"688","0857_000301_scrubbed.wav",21633.65,21634.77,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,FALSE
"689","0857_000301_scrubbed.wav",21634.77,21636.59,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,3,2,FALSE
"690","0857_000301_scrubbed.wav",21638.55,21639.55,2,2,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,FALSE
"691","0857_000301_scrubbed.wav",21660.74,21661.34,2,2,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,FALSE
"692","0857_000301_scrubbed.wav",21662.14,21662.85,2,2,2,1,3,1,2,2,2,1,1,2,2,2,1,2,2,2,2,FALSE
"693","0857_000301_scrubbed.wav",21670.25,21671.12,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,FALSE
"694","0857_000301_scrubbed.wav",21676.87,21677.57,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"695","0857_000301_scrubbed.wav",21678.48,21679.87,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"696","0857_000301_scrubbed.wav",21690.57,21691.17,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"697","0857_000301_scrubbed.wav",21692.89,21693.53,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,FALSE
"698","0857_000301_scrubbed.wav",21695.56,21696.75,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,FALSE
"699","0857_000301_scrubbed.wav",21697.6,21698.42,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,FALSE
"700","0857_000301_scrubbed.wav",21718.2,21718.8,2,2,2,2,1,1,2,2,1,1,2,2,2,1,1,2,1,2,2,FALSE
"701","0857_000301_scrubbed.wav",21723.69,21724.29,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,3,2,FALSE
"702","0857_000301_scrubbed.wav",21765.91,21767.81,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"703","0857_000301_scrubbed.wav",21767.81,21768.77,3,2,3,3,3,2,3,3,3,3,2,2,2,2,3,2,3,2,3,FALSE
"704","0857_000301_scrubbed.wav",21771.42,21773.44,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"705","0857_000301_scrubbed.wav",21776.15,21779.34,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,FALSE
"706","0857_000301_scrubbed.wav",21780.37,21781.3,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,FALSE
"707","0857_000301_scrubbed.wav",21781.3,21782.1,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,FALSE
"708","0857_000301_scrubbed.wav",21784.79,21786.16,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,FALSE
"709","0857_000301_scrubbed.wav",21790.15,21790.75,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"710","0857_000301_scrubbed.wav",21790.75,21791.55,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,3,2,FALSE
"711","0857_000301_scrubbed.wav",21794.19,21795.71,3,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,3,2,FALSE
"712","0857_000301_scrubbed.wav",21796.6,21801.83,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"713","0857_000301_scrubbed.wav",21802.75,21806.66,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,3,2,FALSE
"714","0857_000301_scrubbed.wav",21807.92,21808.71,2,2,3,2,3,3,2,2,2,2,3,2,2,2,2,2,3,3,2,FALSE
"715","0857_000301_scrubbed.wav",21809.78,21816.66,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,FALSE
"716","0857_000301_scrubbed.wav",21817.96,21818.65,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,FALSE
"717","0857_000301_scrubbed.wav",21819.49,21827.05,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,FALSE
"718","0857_000301_scrubbed.wav",21828.64,21829.38,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,FALSE
"719","0857_000301_scrubbed.wav",21840.04,21840.67,4,3,2,2,2,4,3,3,5,3,2,4,2,3,5,2,1,2,2,FALSE
"720","0857_000301_scrubbed.wav",21841.97,21842.61,4,2,2,5,2,5,1,5,5,2,2,5,2,5,5,2,1,2,2,FALSE
"721","0857_000301_scrubbed.wav",21844.03,21844.79,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,3,FALSE
"722","0857_000301_scrubbed.wav",21845.92,21846.9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"723","0857_000301_scrubbed.wav",21879,21879.6,5,3,2,2,3,1,3,3,2,5,3,4,2,2,2,2,2,2,2,FALSE
"724","0857_000301_scrubbed.wav",21898.32,21899,5,5,5,2,5,5,5,5,5,3,5,5,5,5,5,5,5,5,4,FALSE
"725","0857_000301_scrubbed.wav",21899,21900,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,3,FALSE
"726","0857_000301_scrubbed.wav",21979.78,21980.38,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"727","0857_000301_scrubbed.wav",21981.31,21981.91,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"728","0857_000301_scrubbed.wav",22005.44,22006.68,4,4,4,5,5,4,3,4,4,4,5,5,4,4,4,5,4,4,3,FALSE
"729","0857_000301_scrubbed.wav",22006.68,22007.33,3,2,1,2,3,1,3,2,1,2,3,2,3,2,2,5,2,2,2,FALSE
"730","0857_000301_scrubbed.wav",22013.61,22014.57,3,2,4,2,3,4,3,3,2,2,3,4,3,2,3,5,2,5,3,FALSE
"731","0857_000301_scrubbed.wav",22019.92,22020.56,3,3,2,2,3,3,3,3,2,3,4,4,3,2,3,5,2,3,3,FALSE
"732","0857_000301_scrubbed.wav",22023.24,22026.43,3,2,2,2,3,3,2,2,2,2,3,3,3,2,3,5,2,2,2,FALSE
"733","0857_000301_scrubbed.wav",22027.24,22027.86,3,2,3,2,3,3,3,3,2,3,3,4,3,3,3,2,3,3,3,FALSE
"734","0857_000301_scrubbed.wav",22028.66,22033.25,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,FALSE
"735","0857_000301_scrubbed.wav",22034.23,22034.89,3,2,1,2,3,3,2,3,2,2,2,2,3,2,2,2,2,2,2,FALSE
"736","0857_000301_scrubbed.wav",22035.7,22037.41,3,2,1,2,3,3,2,3,2,2,2,2,3,2,3,2,2,2,2,FALSE
"737","0857_000301_scrubbed.wav",22044.2,22046.63,3,1,1,2,3,1,2,2,2,1,2,2,3,1,1,2,1,2,1,TRUE
"738","0857_000301_scrubbed.wav",22046.63,22047.9,4,4,5,4,5,4,3,5,3,2,2,4,3,5,3,2,4,5,4,FALSE
"739","0857_000301_scrubbed.wav",22047.9,22049.03,2,3,2,2,3,2,2,2,2,2,3,2,3,2,3,2,2,2,2,FALSE
"740","0857_000301_scrubbed.wav",22050.1,22051.78,2,2,1,2,3,2,2,2,2,1,3,2,2,2,2,2,2,2,2,FALSE
"741","0857_000301_scrubbed.wav",22054.53,22055.34,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,FALSE
"742","0857_000301_scrubbed.wav",22055.34,22056.59,1,2,1,2,1,1,1,2,1,1,2,2,2,1,2,2,1,1,1,TRUE
"743","0857_000301_scrubbed.wav",22059.28,22061.49,1,2,1,2,1,1,2,2,2,1,2,2,2,1,2,2,1,2,2,FALSE
"744","0857_000301_scrubbed.wav",22063.41,22064.02,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,FALSE
"745","0857_000301_scrubbed.wav",22065,22065.6,1,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,FALSE
"746","0857_000301_scrubbed.wav",22066.4,22068.54,1,1,1,2,1,1,1,2,1,1,2,2,2,1,2,2,1,1,1,TRUE
"747","0857_000301_scrubbed.wav",22069.34,22076.72,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,1,1,2,FALSE
"748","0857_000301_scrubbed.wav",22077.86,22078.46,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,1,1,2,FALSE
"749","0857_000301_scrubbed.wav",22079.26,22079.95,1,2,1,2,1,1,2,2,2,1,2,2,2,1,2,2,1,1,1,TRUE
"750","0857_000301_scrubbed.wav",22080.94,22081.54,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,FALSE
"751","0857_000301_scrubbed.wav",22083.19,22084.61,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1,TRUE
"752","0857_000301_scrubbed.wav",22086.63,22087.35,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"753","0857_000301_scrubbed.wav",22088.3,22089,1,1,2,2,2,1,1,2,1,1,2,3,2,1,1,2,1,1,1,TRUE
"754","0857_000301_scrubbed.wav",22090.29,22091.92,1,2,2,2,2,1,1,2,1,1,2,2,2,1,2,2,1,2,2,FALSE
"755","0857_000301_scrubbed.wav",22092.75,22094.71,1,1,1,2,1,1,1,2,1,1,2,2,2,1,2,2,1,1,1,TRUE
"756","0857_000301_scrubbed.wav",22095.69,22098.62,1,2,1,2,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1,TRUE
"757","0857_000301_scrubbed.wav",22099.43,22106.73,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1,TRUE
"758","0857_000301_scrubbed.wav",22107.55,22110.15,1,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,FALSE
"759","0857_000301_scrubbed.wav",22113.25,22115.83,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,FALSE
"760","0857_000301_scrubbed.wav",22126.47,22127.63,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,FALSE
"761","0857_000301_scrubbed.wav",22131.21,22131.81,2,2,1,2,2,1,2,3,3,2,3,4,2,2,2,2,2,1,2,FALSE
"762","0857_000301_scrubbed.wav",22134.45,22136.54,3,3,3,2,2,2,3,3,2,2,2,3,2,2,2,2,2,3,2,FALSE
"763","0857_000301_scrubbed.wav",22137.54,22139.88,2,1,2,2,2,1,2,2,1,2,3,2,2,1,2,2,2,2,2,FALSE
"764","0857_000301_scrubbed.wav",22139.88,22140.68,2,1,1,2,1,1,1,2,1,2,2,2,2,1,1,2,1,1,1,TRUE
"765","0857_000301_scrubbed.wav",22140.68,22143.61,3,2,2,2,2,2,3,3,2,3,2,3,2,2,3,2,3,3,2,FALSE
"766","0857_000301_scrubbed.wav",22145.41,22148.71,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,FALSE
"767","0857_000301_scrubbed.wav",22160.42,22161.66,2,2,1,2,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,FALSE
"768","0857_000301_scrubbed.wav",22162.47,22166.86,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,FALSE
"769","0857_000301_scrubbed.wav",22167.69,22178.14,2,1,1,2,2,1,1,2,2,1,2,2,2,1,1,1,1,2,1,TRUE
"770","0857_000301_scrubbed.wav",22179.04,22181.36,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,TRUE
"771","0857_000301_scrubbed.wav",22182.4,22183.17,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,FALSE
"772","0857_000301_scrubbed.wav",22184.04,22184.65,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,FALSE
"773","0857_000301_scrubbed.wav",22185.65,22188.22,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"774","0857_000301_scrubbed.wav",22188.22,22189.02,1,2,1,2,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,TRUE
"775","0857_000301_scrubbed.wav",22189.02,22192.25,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,FALSE
"776","0857_000301_scrubbed.wav",22193.56,22195.18,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,1,1,2,FALSE
"777","0857_000301_scrubbed.wav",22199.84,22200.73,4,3,3,2,3,4,3,4,3,2,2,4,2,3,3,2,4,4,3,FALSE
"778","0857_000301_scrubbed.wav",22201.59,22202.25,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"779","0857_000301_scrubbed.wav",22204.23,22205.36,2,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,FALSE
"780","0857_000301_scrubbed.wav",22206.26,22206.96,1,2,1,2,2,1,1,2,1,1,2,2,2,1,1,2,1,2,1,TRUE
"781","0857_000301_scrubbed.wav",22207.76,22209.92,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,FALSE
"782","0857_000301_scrubbed.wav",22209.92,22211.34,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,FALSE
"783","0857_000301_scrubbed.wav",22211.34,22211.97,1,2,2,2,2,1,1,2,1,1,3,2,2,1,2,2,1,1,1,TRUE
"784","0857_000301_scrubbed.wav",22258.41,22261.04,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,2,FALSE
"785","0857_000301_scrubbed.wav",22293.66,22294.26,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,FALSE
"786","0857_000301_scrubbed.wav",22295.4,22296,2,3,1,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,FALSE
"787","0857_000301_scrubbed.wav",22302.92,22303.52,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,FALSE
"788","0857_000301_scrubbed.wav",22307.89,22308.49,1,2,1,2,3,1,2,2,2,2,2,3,2,2,2,2,2,2,2,FALSE
"789","0857_000301_scrubbed.wav",22396.93,22397.53,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"790","0857_000301_scrubbed.wav",22473.32,22473.92,5,5,5,2,5,4,5,5,5,5,2,5,2,5,5,2,5,5,4,FALSE
"791","0857_000301_scrubbed.wav",22481.26,22481.86,2,2,1,2,2,1,2,2,1,2,2,3,2,1,5,2,2,1,2,FALSE
"792","0857_000301_scrubbed.wav",22486.51,22488.6,2,5,5,5,5,4,5,5,5,5,5,5,5,5,5,2,5,5,4,FALSE
"793","0857_000301_scrubbed.wav",22495.98,22497.21,2,3,3,2,3,2,3,3,4,3,2,3,3,2,3,2,2,3,3,FALSE
"794","0857_000301_scrubbed.wav",22498.02,22499.6,2,3,4,2,3,2,3,4,4,3,2,3,3,3,3,2,3,4,3,FALSE
"795","0857_000301_scrubbed.wav",22500.41,22501.49,2,2,3,2,3,2,3,3,3,2,3,2,3,2,2,2,2,3,2,FALSE
"796","0857_000301_scrubbed.wav",22502.29,22504.17,2,2,1,2,3,2,2,2,2,2,3,2,3,2,2,2,2,2,2,FALSE
"797","0857_000301_scrubbed.wav",22505.69,22506.29,2,2,1,2,3,1,2,2,2,1,3,2,3,1,2,2,2,1,2,FALSE
"798","0857_000301_scrubbed.wav",22510.21,22511.09,2,2,1,2,1,1,1,2,1,1,3,2,3,1,2,2,1,1,1,TRUE
"799","0857_000301_scrubbed.wav",22513.6,22514.2,2,4,1,2,3,2,2,2,2,2,2,2,3,2,3,2,2,4,2,FALSE
"800","0857_000301_scrubbed.wav",22517.92,22519.44,2,2,1,2,3,2,3,2,2,2,3,2,3,2,3,2,2,2,2,FALSE
"801","0857_000301_scrubbed.wav",22534.25,22534.85,2,2,1,2,3,1,2,2,1,1,3,3,3,2,2,2,2,2,2,FALSE
"802","0857_000301_scrubbed.wav",22548.15,22548.75,2,2,1,2,2,1,2,2,1,1,3,2,3,1,2,2,2,1,2,FALSE
"803","0857_000301_scrubbed.wav",22549.55,22552.35,2,2,1,2,1,1,1,2,2,1,2,2,3,1,1,2,1,1,1,TRUE
"804","0857_000301_scrubbed.wav",22558.31,22559.47,2,2,2,2,2,2,2,3,2,2,2,3,3,2,2,2,2,3,2,FALSE
"805","0857_000301_scrubbed.wav",22560.28,22563.46,4,3,4,3,2,4,4,3,4,4,2,4,3,3,4,2,4,4,4,FALSE
"806","0857_000301_scrubbed.wav",22564.87,22565.8,2,3,3,2,2,2,3,3,3,2,3,3,3,3,4,2,3,3,3,FALSE
"807","0857_000301_scrubbed.wav",22565.8,22567.3,4,3,4,2,4,3,4,4,4,4,3,4,3,3,4,2,4,4,4,FALSE
"808","0857_000301_scrubbed.wav",22567.3,22568.34,4,2,3,2,3,2,2,3,2,3,3,3,3,2,3,2,2,2,2,FALSE
"809","0857_000301_scrubbed.wav",22591.93,22593.67,2,2,2,2,2,1,2,2,2,1,3,2,3,2,2,2,2,2,2,FALSE
"810","0857_000301_scrubbed.wav",22594.51,22595.88,4,2,4,3,4,3,3,3,3,3,3,4,3,3,4,2,3,4,3,FALSE
"811","0857_000301_scrubbed.wav",22597.02,22598.11,1,1,1,2,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,TRUE
"812","0857_000301_scrubbed.wav",22598.91,22599.51,1,1,1,2,1,1,1,2,1,1,3,2,2,1,1,1,1,1,1,TRUE
"813","0857_000301_scrubbed.wav",22602.13,22602.73,1,1,1,2,1,2,2,2,1,2,3,2,2,1,1,1,1,1,1,TRUE
"814","0857_000301_scrubbed.wav",22603.54,22604.17,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,1,1,2,2,FALSE
"815","0857_000301_scrubbed.wav",22604.17,22605.17,1,2,1,2,1,1,2,2,2,1,2,2,2,1,2,1,1,2,1,TRUE
"816","0857_000301_scrubbed.wav",22605.17,22605.77,1,2,2,2,1,1,1,2,2,1,2,2,2,1,2,1,1,1,1,TRUE
"817","0857_000301_scrubbed.wav",22606.62,22608.14,1,2,1,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,TRUE
"818","0857_000301_scrubbed.wav",22608.14,22609.14,1,3,4,3,3,2,3,3,3,3,2,4,2,3,4,1,3,4,3,FALSE
"819","0857_000301_scrubbed.wav",22609.14,22610.04,2,2,2,2,2,1,2,2,2,1,3,2,2,2,3,1,1,2,2,FALSE
"820","0857_000301_scrubbed.wav",22611.96,22613.03,2,2,2,1,1,1,1,2,2,1,3,2,2,1,1,1,2,2,1,TRUE
"821","0857_000301_scrubbed.wav",22614.35,22617.22,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,3,2,FALSE
"822","0857_000301_scrubbed.wav",22619.22,22620.66,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,FALSE
"823","0857_000301_scrubbed.wav",22621.87,22624.43,4,2,3,2,3,3,3,3,3,3,3,4,3,3,2,2,3,3,3,FALSE
"824","0857_000301_scrubbed.wav",22627.48,22628.11,1,2,2,2,1,1,1,2,2,2,2,2,2,1,1,2,1,2,2,FALSE
"825","0857_000301_scrubbed.wav",22629.11,22630.6,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,FALSE
"826","0857_000301_scrubbed.wav",22630.6,22631.72,2,2,2,2,2,2,3,3,2,2,2,4,2,2,3,3,2,4,2,FALSE
"827","0857_000301_scrubbed.wav",22633.67,22634.27,2,2,1,2,1,1,1,2,1,1,2,2,2,1,2,1,1,2,1,TRUE
"828","0857_000301_scrubbed.wav",22635.37,22636.37,2,4,4,4,3,3,3,3,4,4,4,4,3,3,4,4,4,4,4,FALSE
"829","0857_000301_scrubbed.wav",22636.37,22637.2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,3,2,2,2,2,FALSE
"830","0857_000301_scrubbed.wav",22638.64,22642.37,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,FALSE
"831","0857_000301_scrubbed.wav",22643.22,22644.41,2,2,1,2,1,1,1,2,2,1,2,2,2,1,2,1,1,2,1,TRUE
"832","0857_000301_scrubbed.wav",22645.39,22646.68,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,1,2,2,2,FALSE
"833","0857_000301_scrubbed.wav",22647.48,22649.67,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,3,2,FALSE
"834","0857_000301_scrubbed.wav",22651.2,22652.09,2,2,1,2,1,1,1,2,1,2,3,2,2,1,2,2,1,1,1,TRUE
"835","0857_000301_scrubbed.wav",22653.24,22653.84,2,5,5,2,5,4,5,5,5,5,3,5,2,5,2,5,5,5,5,FALSE
"836","0857_000301_scrubbed.wav",22654.64,22657.29,2,2,2,2,3,2,2,2,3,2,3,3,2,2,2,1,2,2,2,FALSE
"837","0857_000301_scrubbed.wav",22658.18,22659.45,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,3,2,FALSE
"838","0857_000301_scrubbed.wav",22660.28,22661.24,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,1,2,2,2,FALSE
"839","0857_000301_scrubbed.wav",22662.59,22663.49,5,4,3,4,3,4,4,4,4,3,3,5,2,4,2,1,4,4,4,FALSE
"840","0857_000301_scrubbed.wav",22664.3,22665.47,2,3,2,2,3,3,3,3,4,2,3,4,2,3,3,1,2,4,3,FALSE
"841","0857_000301_scrubbed.wav",22666.73,22669.32,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,1,2,3,2,FALSE
"842","0857_000301_scrubbed.wav",22670.53,22672.56,2,2,1,2,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1,TRUE
"843","0857_000301_scrubbed.wav",22673.36,22674.61,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"844","0857_000301_scrubbed.wav",22678.16,22679.1,2,2,1,2,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,TRUE
"845","0857_000301_scrubbed.wav",22679.9,22681.16,2,3,2,2,2,3,3,3,3,3,3,3,2,3,3,2,2,3,3,FALSE
"846","0857_000301_scrubbed.wav",22681.99,22682.59,2,2,1,2,2,1,2,2,1,2,2,3,2,2,2,2,2,2,2,FALSE
"847","0857_000301_scrubbed.wav",22683.41,22684.02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,FALSE
"848","0857_000301_scrubbed.wav",22686.51,22687.11,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,2,FALSE
"849","0857_000301_scrubbed.wav",22688.38,22689.74,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,FALSE
"850","0857_000301_scrubbed.wav",22690.59,22691.84,3,3,2,2,3,2,3,3,3,3,2,3,3,2,2,2,2,3,3,FALSE
"851","0857_000301_scrubbed.wav",22692.64,22693.82,2,2,2,2,2,2,3,2,3,2,3,3,3,2,2,2,2,3,2,FALSE
"852","0857_000301_scrubbed.wav",22694.64,22695.85,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,FALSE
"853","0857_000301_scrubbed.wav",22695.85,22696.85,4,4,4,5,4,3,4,4,5,4,2,4,4,5,4,2,4,4,4,FALSE
"854","0857_000301_scrubbed.wav",22699.47,22700.09,5,4,4,5,4,5,5,4,4,4,4,4,4,4,5,2,4,4,3,FALSE
"855","0857_000301_scrubbed.wav",22705.93,22710.12,1,2,1,2,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1,TRUE
"856","0857_000301_scrubbed.wav",22710.92,22716.43,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"857","0857_000301_scrubbed.wav",22717.23,22718.23,1,4,4,2,3,4,4,4,4,4,2,4,2,3,4,2,4,4,4,FALSE
"858","0857_000301_scrubbed.wav",22719.79,22720.39,1,3,4,2,3,3,3,3,2,3,3,4,3,2,3,2,2,3,3,FALSE
"859","0857_000301_scrubbed.wav",22742.5,22743.44,4,3,3,2,3,2,3,3,2,3,2,4,2,3,3,2,2,4,3,FALSE
"860","0857_000301_scrubbed.wav",22744.35,22745.29,1,3,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,FALSE
"861","0857_000301_scrubbed.wav",22746.68,22747.63,1,2,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,2,1,TRUE
"862","0857_000301_scrubbed.wav",22748.43,22749.03,1,2,1,1,1,1,2,2,1,2,3,2,2,1,2,2,1,1,1,TRUE
"863","0857_000301_scrubbed.wav",22751.08,22751.68,1,4,5,5,5,5,5,5,5,5,5,5,2,5,2,2,5,5,4,FALSE
"864","0857_000301_scrubbed.wav",22755.63,22758.28,1,2,1,2,5,1,1,2,3,2,3,2,2,2,2,2,2,2,2,FALSE
"865","0857_000301_scrubbed.wav",22759.1,22759.97,1,4,4,2,4,5,3,4,4,3,3,4,2,3,3,2,4,4,4,FALSE
"866","0857_000301_scrubbed.wav",22759.97,22760.97,1,3,3,3,3,4,3,3,3,3,4,3,2,3,3,2,3,3,3,FALSE
"867","0857_000301_scrubbed.wav",22762.34,22764.21,1,2,3,2,3,2,3,3,2,2,3,3,2,2,3,2,2,4,2,FALSE
"868","0857_000301_scrubbed.wav",22765.61,22770.11,2,4,3,2,3,3,4,4,3,3,4,4,2,2,4,2,2,3,2,FALSE
"869","0857_000301_scrubbed.wav",22770.91,22775.64,1,2,1,1,2,2,2,2,2,2,3,2,2,1,2,2,2,3,2,FALSE
"870","0857_000301_scrubbed.wav",22776.44,22778.95,2,2,1,1,2,1,1,2,2,1,2,2,2,1,2,2,1,2,2,FALSE
"871","0857_000301_scrubbed.wav",22780.09,22782.65,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,FALSE
"872","0857_000301_scrubbed.wav",22783.72,22784.68,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,FALSE
