"","recording","startSeconds","endSeconds","blky_1_targetChildProminence","cvai_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","lplf_1_targetChildProminence","lskw_1_targetChildProminence","mrkf_1_targetChildProminence","pdav_1_targetChildProminence","pwwr_1_targetChildProminence","qoth_2_targetChildProminence","szch_1_targetChildProminence","ukqu_1_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_2_targetChildProminence","ztcp_1_targetChildProminence","modal_prominence","clean"
"733","0054_000603_scrubbed.wav",10735.24,10736.43,1,2,2,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,TRUE
"734","0054_000603_scrubbed.wav",10736.43,10737.85,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,FALSE
"735","0054_000603_scrubbed.wav",10737.85,10743.25,1,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,TRUE
"736","0054_000603_scrubbed.wav",10743.25,10744.22,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,FALSE
"737","0054_000603_scrubbed.wav",10745.21,10745.89,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,FALSE
"738","0054_000603_scrubbed.wav",10746.92,10748.06,1,2,2,2,2,2,2,2,1,3,1,2,2,1,1,2,1,2,2,2,FALSE
"739","0054_000603_scrubbed.wav",10751.79,10753.7,1,2,2,2,1,2,2,2,1,3,1,2,2,1,1,2,1,2,1,1,TRUE
"740","0054_000603_scrubbed.wav",10754.5,10756.58,1,2,2,1,1,1,2,2,1,3,1,2,2,1,1,1,1,1,1,1,TRUE
"741","0054_000603_scrubbed.wav",10758.39,10760.58,1,2,2,1,1,1,2,2,2,3,1,2,2,1,1,2,1,1,1,1,TRUE
"742","0054_000603_scrubbed.wav",10763.61,10765.67,1,2,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,TRUE
"743","0054_000603_scrubbed.wav",10769.01,10771.28,1,1,3,1,2,1,2,2,2,3,1,2,2,1,1,1,1,1,1,1,TRUE
"744","0054_000603_scrubbed.wav",10772.18,10772.78,1,2,2,2,2,1,2,2,2,3,1,2,2,1,1,2,1,2,1,2,FALSE
"745","0054_000603_scrubbed.wav",10773.59,10774.19,1,2,2,1,1,1,2,2,1,2,1,2,2,1,1,2,1,1,1,1,TRUE
"746","0054_000603_scrubbed.wav",10774.99,10775.59,1,2,2,2,2,2,2,2,2,3,1,2,2,1,1,1,1,2,1,2,FALSE
"747","0054_000603_scrubbed.wav",10776.39,10779.14,1,2,2,2,1,1,2,2,2,3,1,2,2,1,1,2,1,1,1,1,TRUE
"748","0054_000603_scrubbed.wav",10780.02,10780.92,1,2,2,1,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,1,TRUE
"749","0054_000603_scrubbed.wav",10781.72,10782.64,1,1,2,1,1,1,1,2,1,3,2,2,2,1,1,1,1,1,1,1,TRUE
"750","0054_000603_scrubbed.wav",10782.64,10783.57,1,2,1,1,2,1,2,2,2,3,2,2,2,1,1,1,1,1,1,1,TRUE
"751","0054_000603_scrubbed.wav",10783.57,10786.7,1,1,1,1,1,1,1,2,1,3,2,2,2,1,1,1,1,1,1,1,TRUE
"752","0054_000603_scrubbed.wav",10787.9,10788.7,1,2,2,1,2,2,4,2,4,2,2,2,2,1,1,2,1,2,1,2,FALSE
"753","0054_000603_scrubbed.wav",10788.7,10790.97,1,2,2,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,TRUE
"754","0054_000603_scrubbed.wav",10793.33,10794.84,1,1,2,1,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"755","0054_000603_scrubbed.wav",10794.84,10795.84,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,1,1,2,FALSE
"756","0054_000603_scrubbed.wav",10795.84,10799.36,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"757","0054_000603_scrubbed.wav",10800.16,10801.65,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"758","0054_000603_scrubbed.wav",10802.45,10809.25,1,1,2,1,1,1,2,2,2,1,2,2,2,1,1,2,1,2,1,1,TRUE
"759","0054_000603_scrubbed.wav",10809.25,10810.05,1,2,2,1,1,1,2,2,2,1,2,2,2,1,1,2,1,1,1,1,TRUE
"760","0054_000603_scrubbed.wav",10810.86,10811.62,1,2,2,1,1,1,2,2,2,1,2,2,2,1,1,2,1,1,1,1,TRUE
"761","0054_000603_scrubbed.wav",10811.62,10812.52,1,2,2,1,2,1,2,2,2,1,2,2,2,1,1,2,1,1,1,1,TRUE
"762","0054_000603_scrubbed.wav",10812.52,10814.41,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,1,1,1,TRUE
"763","0054_000603_scrubbed.wav",10816.38,10817.8,1,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"764","0054_000603_scrubbed.wav",10817.8,10818.6,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"765","0054_000603_scrubbed.wav",10818.6,10820.89,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"766","0054_000603_scrubbed.wav",10821.71,10822.43,1,2,1,1,2,1,2,2,2,1,2,2,2,1,1,2,1,2,1,1,TRUE
"767","0054_000603_scrubbed.wav",10823.25,10825.02,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"768","0054_000603_scrubbed.wav",10825.9,10830.67,1,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"769","0054_000603_scrubbed.wav",10834.07,10837.66,1,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"770","0054_000603_scrubbed.wav",13272.78,13274.46,1,2,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"771","0054_000603_scrubbed.wav",13278.4,13282.12,1,2,1,1,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"772","0054_000603_scrubbed.wav",13283.81,13286.19,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"773","0054_000603_scrubbed.wav",13287.82,13290.36,1,2,1,1,2,2,2,2,2,1,1,2,2,1,1,2,1,1,1,1,TRUE
"774","0054_000603_scrubbed.wav",13290.36,13291.51,1,2,1,1,2,2,2,2,2,1,1,2,2,1,1,2,1,1,1,1,TRUE
"775","0054_000603_scrubbed.wav",13292.31,13293.34,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,1,2,FALSE
"776","0054_000603_scrubbed.wav",13294.61,13295.23,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,FALSE
"777","0054_000603_scrubbed.wav",13295.23,13296.03,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,2,1,TRUE
"778","0054_000603_scrubbed.wav",13296.03,13296.64,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"779","0054_000603_scrubbed.wav",13298.54,13299.36,2,3,3,2,2,2,3,2,3,1,3,2,2,2,2,3,1,3,3,2,FALSE
"780","0054_000603_scrubbed.wav",13300.36,13302.69,2,2,2,2,1,1,2,2,2,3,2,2,2,1,1,2,1,2,2,2,FALSE
"781","0054_000603_scrubbed.wav",13304.61,13305.21,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,1,3,3,2,FALSE
"782","0054_000603_scrubbed.wav",13306.01,13306.61,2,2,2,3,1,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,FALSE
"783","0054_000603_scrubbed.wav",13315.87,13317.83,3,2,2,4,2,2,3,2,3,3,3,4,2,2,2,2,1,3,3,2,FALSE
"784","0054_000603_scrubbed.wav",13319.72,13321.58,3,2,2,3,3,2,3,2,2,3,3,4,2,3,3,3,1,3,3,3,FALSE
"785","0054_000603_scrubbed.wav",13322.38,13323.99,1,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,1,2,1,2,FALSE
"786","0054_000603_scrubbed.wav",13326.62,13328.96,1,1,2,2,1,1,2,3,2,3,3,2,2,2,1,3,1,2,4,1,TRUE
"787","0054_000603_scrubbed.wav",13329.84,13331.25,1,1,1,2,1,1,1,2,1,3,2,2,2,1,1,1,1,1,1,1,TRUE
"788","0054_000603_scrubbed.wav",13344.54,13345.18,1,1,2,2,1,1,2,2,1,3,2,2,2,1,1,1,1,1,1,1,TRUE
"789","0054_000603_scrubbed.wav",13358.14,13360.22,1,2,2,3,2,2,2,5,2,3,2,2,2,1,1,1,2,2,1,2,FALSE
"790","0054_000603_scrubbed.wav",13361.28,13364.66,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,FALSE
"791","0054_000603_scrubbed.wav",13365.92,13366.52,1,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,FALSE
"792","0054_000603_scrubbed.wav",13373.49,13374.76,1,2,2,2,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,TRUE
"793","0054_000603_scrubbed.wav",13374.76,13375.56,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"794","0054_000603_scrubbed.wav",13389.32,13389.92,1,2,1,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"795","0054_000603_scrubbed.wav",13392.58,13393.18,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"796","0054_000603_scrubbed.wav",13395.25,13395.9,4,2,2,1,1,1,1,2,2,1,3,4,2,1,1,1,1,5,1,1,TRUE
"797","0054_000603_scrubbed.wav",13396.79,13399.2,2,2,2,3,2,2,2,3,2,1,2,3,2,2,2,2,1,2,2,2,FALSE
"798","0054_000603_scrubbed.wav",13418.94,13419.71,2,1,2,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"799","0054_000603_scrubbed.wav",13424.69,13425.38,2,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"800","0054_000603_scrubbed.wav",13490.87,13491.47,2,2,2,2,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,FALSE
"801","0054_000603_scrubbed.wav",13523.04,13523.64,5,2,5,5,5,5,5,5,5,5,2,5,5,5,5,5,1,5,5,5,FALSE
"802","0054_000603_scrubbed.wav",13546.49,13547.1,4,2,2,2,2,3,2,2,2,1,3,2,2,1,2,1,1,2,2,2,FALSE
"803","0054_000603_scrubbed.wav",13965.73,13966.33,5,2,1,2,5,5,5,5,5,5,2,4,4,1,2,2,1,5,5,5,FALSE
"804","0054_000603_scrubbed.wav",13988.95,13989.57,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,FALSE
"805","0054_000603_scrubbed.wav",14023.49,14024.09,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,FALSE
"806","0054_000603_scrubbed.wav",14025.92,14026.52,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,FALSE
"807","0054_000603_scrubbed.wav",14028.71,14029.32,1,2,2,2,2,2,2,2,2,1,4,2,2,1,1,2,1,2,2,2,FALSE
"808","0054_000603_scrubbed.wav",14039.29,14039.89,5,4,5,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,5,FALSE
"809","0054_000603_scrubbed.wav",14094.3,14095.03,5,3,2,5,1,1,2,2,2,1,4,5,3,1,5,1,1,2,5,1,TRUE
"810","0054_000603_scrubbed.wav",14104.37,14104.97,2,2,2,3,1,1,2,2,2,1,3,4,2,1,1,1,1,1,1,1,TRUE
"811","0054_000603_scrubbed.wav",14152.45,14153.71,1,2,1,2,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1,TRUE
"812","0054_000603_scrubbed.wav",14157.26,14158.1,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,FALSE
"813","0054_000603_scrubbed.wav",14188.44,14189.06,1,2,1,2,1,1,2,2,2,1,2,2,2,1,1,2,1,1,2,1,TRUE
"814","0054_000603_scrubbed.wav",14190.07,14192.25,1,2,2,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,2,1,TRUE
"815","0054_000603_scrubbed.wav",14198.99,14199.6,4,3,2,5,5,1,2,2,2,1,2,2,2,1,1,1,1,1,2,1,TRUE
"816","0054_000603_scrubbed.wav",14201.71,14202.58,1,2,2,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,2,1,TRUE
"817","0054_000603_scrubbed.wav",14203.38,14204.15,1,2,1,1,1,1,1,2,2,1,2,3,2,1,1,1,1,1,2,1,TRUE
"818","0054_000603_scrubbed.wav",14205.06,14206.02,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,2,1,TRUE
"819","0054_000603_scrubbed.wav",14208.79,14209.99,1,1,1,1,1,1,1,2,2,1,2,2,2,1,5,1,1,1,2,1,TRUE
"820","0054_000603_scrubbed.wav",14212.51,14213.9,1,1,2,5,1,1,2,2,2,1,2,4,2,1,5,1,1,1,1,1,TRUE
"821","0054_000603_scrubbed.wav",14214.7,14215.93,1,1,1,1,1,1,1,2,2,1,2,2,2,1,5,1,1,1,1,1,TRUE
"822","0054_000603_scrubbed.wav",14219.08,14219.99,1,2,1,2,2,2,2,2,2,1,2,2,2,1,5,2,1,2,1,2,FALSE
"823","0054_000603_scrubbed.wav",14220.79,14222.67,1,1,1,2,1,1,2,2,2,1,2,2,2,1,5,2,1,1,1,1,TRUE
"824","0054_000603_scrubbed.wav",14223.47,14224.09,1,2,2,1,1,1,2,2,2,1,2,2,2,1,5,2,1,1,2,1,TRUE
"825","0054_000603_scrubbed.wav",14224.89,14227.09,1,2,1,1,1,1,1,2,2,1,2,2,2,1,5,2,1,1,1,1,TRUE
"826","0054_000603_scrubbed.wav",14227.89,14229.69,1,2,1,2,1,1,2,2,2,1,2,2,2,1,5,1,1,1,1,1,TRUE
"827","0054_000603_scrubbed.wav",14232.77,14234.68,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,FALSE
"828","0054_000603_scrubbed.wav",14236.63,14238.79,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,FALSE
"829","0054_000603_scrubbed.wav",14246.67,14247.3,1,2,1,2,1,1,2,2,2,2,2,3,2,1,1,1,1,1,1,1,TRUE
"830","0054_000603_scrubbed.wav",14248.12,14248.84,1,2,2,2,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,TRUE
"831","0054_000603_scrubbed.wav",14250.84,14252.2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,1,1,2,FALSE
"832","0054_000603_scrubbed.wav",14253.05,14254.11,1,2,1,2,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"833","0054_000603_scrubbed.wav",14256.59,14258.5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,FALSE
"834","0054_000603_scrubbed.wav",14259.3,14259.9,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,FALSE
"835","0054_000603_scrubbed.wav",14260.7,14261.74,1,2,2,1,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1,TRUE
"836","0054_000603_scrubbed.wav",14262.73,14264.39,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,FALSE
"837","0054_000603_scrubbed.wav",14277.18,14277.78,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,2,1,1,1,1,TRUE
"838","0054_000603_scrubbed.wav",14285.49,14288.19,1,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"839","0054_000603_scrubbed.wav",14301.99,14304.88,1,2,2,1,1,1,2,2,2,1,2,2,2,1,1,1,1,2,1,1,TRUE
"840","0054_000603_scrubbed.wav",14305.72,14306.77,1,2,1,1,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"841","0054_000603_scrubbed.wav",14312.37,14314.06,1,1,1,1,2,1,2,2,2,1,2,2,2,1,1,2,1,1,1,1,TRUE
"842","0054_000603_scrubbed.wav",14314.86,14315.46,1,2,2,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"843","0054_000603_scrubbed.wav",14316.26,14317.35,1,2,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,TRUE
"844","0054_000603_scrubbed.wav",14321.03,14324.63,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,FALSE
"845","0054_000603_scrubbed.wav",14325.63,14327.93,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,FALSE
"846","0054_000603_scrubbed.wav",14333.33,14334.01,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,FALSE
"847","0054_000603_scrubbed.wav",14334.87,14336.49,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,FALSE
"848","0054_000603_scrubbed.wav",14337.36,14339.37,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,FALSE
"849","0054_000603_scrubbed.wav",14340.17,14340.77,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,FALSE
"850","0054_000603_scrubbed.wav",14345.05,14345.83,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"851","0054_000603_scrubbed.wav",14347.56,14348.16,1,1,2,3,2,3,2,2,3,2,2,2,2,1,1,2,1,2,1,2,FALSE
"852","0054_000603_scrubbed.wav",14349.88,14350.48,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,FALSE
"853","0054_000603_scrubbed.wav",14351.43,14352.76,1,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,TRUE
"854","0054_000603_scrubbed.wav",14354.09,14354.69,1,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,TRUE
"855","0054_000603_scrubbed.wav",14355.75,14359.24,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,FALSE
"856","0054_000603_scrubbed.wav",14365.61,14367.28,1,1,2,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,TRUE
"857","0054_000603_scrubbed.wav",14370.96,14371.76,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,TRUE
"858","0054_000603_scrubbed.wav",14373.23,14373.83,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,FALSE
"859","0054_000603_scrubbed.wav",14377.26,14377.88,1,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"860","0054_000603_scrubbed.wav",14380.91,14382.71,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,1,2,FALSE
"861","0054_000603_scrubbed.wav",14429.7,14430.36,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,1,2,FALSE
"862","0054_000603_scrubbed.wav",14435.26,14435.88,2,2,2,2,2,2,3,3,2,1,2,2,2,2,1,2,1,2,2,2,FALSE
"863","0054_000603_scrubbed.wav",14438.35,14438.98,1,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,1,1,1,2,FALSE
"864","0054_000603_scrubbed.wav",14440.12,14442.69,2,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,1,2,2,FALSE
"865","0054_000603_scrubbed.wav",14449.31,14449.91,3,2,3,2,2,2,2,3,2,2,2,2,2,2,2,3,1,2,2,2,FALSE
"866","0054_000603_scrubbed.wav",14458.25,14459.73,1,2,2,2,1,1,1,2,1,2,5,2,2,1,1,1,1,1,1,1,TRUE
"867","0054_000603_scrubbed.wav",14460.58,14461.19,1,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,TRUE
"868","0054_000603_scrubbed.wav",14462.14,14462.81,1,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,1,2,FALSE
"869","0054_000603_scrubbed.wav",14462.81,14463.66,1,2,2,3,2,2,2,3,2,2,2,2,2,2,1,2,1,2,1,2,FALSE
"870","0054_000603_scrubbed.wav",14463.66,14464.36,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,FALSE
"871","0054_000603_scrubbed.wav",14465.67,14466.52,1,2,2,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"872","0054_000603_scrubbed.wav",14468.41,14469.01,1,2,2,1,1,1,2,2,2,1,3,2,2,1,1,1,1,1,1,1,TRUE
"873","0054_000603_scrubbed.wav",14470.09,14470.71,1,2,2,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"874","0054_000603_scrubbed.wav",14471.72,14473.75,1,2,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"875","0054_000603_scrubbed.wav",14474.55,14475.61,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,2,FALSE
"876","0054_000603_scrubbed.wav",14479.28,14480.17,1,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,1,2,1,2,FALSE
"877","0054_000603_scrubbed.wav",14481.54,14483.03,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,FALSE
"878","0054_000603_scrubbed.wav",14485.56,14486.17,1,2,2,1,2,2,2,2,2,2,4,2,2,1,1,1,1,2,1,2,FALSE
"879","0054_000603_scrubbed.wav",14487.39,14487.99,4,4,2,2,5,2,4,4,5,2,2,5,2,5,1,5,1,5,5,5,FALSE
"880","0054_000603_scrubbed.wav",14491.45,14493.1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,FALSE
"881","0054_000603_scrubbed.wav",14502.58,14504.27,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,FALSE
"882","0054_000603_scrubbed.wav",14507.14,14508.34,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,TRUE
"883","0054_000603_scrubbed.wav",14516.88,14517.48,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,FALSE
"884","0054_000603_scrubbed.wav",14519.42,14520.21,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,FALSE
"885","0054_000603_scrubbed.wav",14524.71,14525.62,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"886","0054_000603_scrubbed.wav",14527.06,14529.12,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,FALSE
"887","0054_000603_scrubbed.wav",14531.1,14531.7,1,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,TRUE
"888","0054_000603_scrubbed.wav",14532.7,14534.25,1,1,2,1,1,1,1,1,2,2,4,2,2,1,1,1,1,1,1,1,TRUE
"889","0054_000603_scrubbed.wav",14535.77,14536.76,4,1,2,1,1,1,1,1,2,3,4,4,2,1,1,1,1,1,1,1,TRUE
"890","0054_000603_scrubbed.wav",14538.31,14538.95,1,1,2,1,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"891","0054_000603_scrubbed.wav",14540.7,14541.33,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"892","0054_000603_scrubbed.wav",14547.58,14548.18,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"893","0054_000603_scrubbed.wav",14549.54,14550.43,1,1,2,2,1,1,2,2,2,1,2,2,2,1,1,2,1,1,1,1,TRUE
"894","0054_000603_scrubbed.wav",14553.03,14553.63,1,2,2,2,1,1,2,2,3,1,4,2,2,1,1,2,1,2,1,1,TRUE
"895","0054_000603_scrubbed.wav",14558.57,14561.38,1,2,2,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"896","0054_000603_scrubbed.wav",14565.02,14565.83,1,1,2,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"897","0054_000603_scrubbed.wav",14568.83,14569.43,2,2,2,3,2,2,3,2,2,1,3,5,2,2,1,2,1,4,1,2,FALSE
"898","0054_000603_scrubbed.wav",14578.01,14578.61,1,1,2,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"899","0054_000603_scrubbed.wav",14581.92,14583.94,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"900","0054_000603_scrubbed.wav",14592.79,14593.73,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,FALSE
"901","0054_000603_scrubbed.wav",14611.22,14611.82,1,2,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"902","0054_000603_scrubbed.wav",14614.2,14615.23,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"903","0054_000603_scrubbed.wav",14629.94,14630.54,4,4,5,4,5,5,5,2,2,5,2,2,5,5,1,5,1,5,5,5,FALSE
"904","0054_000603_scrubbed.wav",14655.57,14663.36,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"905","0054_000603_scrubbed.wav",14664.16,14664.83,3,2,2,2,2,3,3,3,2,1,2,2,2,2,3,2,1,2,2,2,FALSE
"906","0054_000603_scrubbed.wav",14687.4,14688,1,2,2,4,2,2,3,2,2,3,2,5,2,1,2,2,1,2,1,2,FALSE
"907","0054_000603_scrubbed.wav",14703.46,14704.81,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"908","0054_000603_scrubbed.wav",14733.25,14733.85,1,2,2,2,2,2,2,2,2,2,4,2,2,2,1,2,1,2,2,2,FALSE
"909","0054_000603_scrubbed.wav",14739.15,14739.8,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,FALSE
"910","0054_000603_scrubbed.wav",14748.84,14749.44,1,2,2,3,2,2,2,2,2,2,2,3,2,1,1,2,1,2,2,2,FALSE
"911","0054_000603_scrubbed.wav",14815.14,14819.24,1,2,2,3,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,FALSE
"912","0054_000603_scrubbed.wav",14879.12,14880.13,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,FALSE
"913","0054_000603_scrubbed.wav",14880.13,14880.92,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,FALSE
"914","0054_000603_scrubbed.wav",14883.03,14883.63,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,FALSE
"915","0054_000603_scrubbed.wav",14919.84,14920.6,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,1,TRUE
"916","0054_000603_scrubbed.wav",14925.21,14926.27,1,2,1,2,1,1,2,1,2,2,2,2,2,1,1,1,1,1,2,1,TRUE
"917","0054_000603_scrubbed.wav",14928.97,14930.73,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,FALSE
"918","0054_000603_scrubbed.wav",14931.53,14932.13,1,1,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,1,1,TRUE
"919","0054_000603_scrubbed.wav",14999.84,15000.44,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,FALSE
