"","recording","startSeconds","endSeconds","blky_1_targetChildProminence","cvai_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","lskw_1_targetChildProminence","mrkf_1_targetChildProminence","pdav_1_targetChildProminence","qoth_2_targetChildProminence","szch_2_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_2_targetChildProminence","ztcp_1_targetChildProminence","modal_prominence","clean"
"206","0196_000902_scrubbed.wav",6069.23,6070.21,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"207","0196_000902_scrubbed.wav",6081.36,6081.96,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"208","0196_000902_scrubbed.wav",6083.35,6084.17,2,2,1,2,2,2,2,2,1,5,1,1,1,5,1,2,1,TRUE
"209","0196_000902_scrubbed.wav",6085.36,6086.28,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"210","0196_000902_scrubbed.wav",6137.06,6137.69,2,3,2,3,3,3,3,2,3,5,2,2,4,4,2,3,3,FALSE
"211","0196_000902_scrubbed.wav",6142.3,6143.57,2,3,2,3,3,3,3,3,4,2,2,2,3,4,3,3,3,FALSE
"212","0196_000902_scrubbed.wav",6159.3,6160.04,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,3,FALSE
"213","0196_000902_scrubbed.wav",6172.85,6173.45,4,3,3,4,3,4,3,2,5,5,2,4,3,4,5,4,4,FALSE
"214","0196_000902_scrubbed.wav",6272.19,6273.06,3,2,2,3,3,3,3,3,2,3,3,2,3,3,3,3,3,FALSE
"215","0196_000902_scrubbed.wav",6274.05,6274.74,2,2,2,3,3,3,2,2,2,3,2,2,3,2,2,3,2,FALSE
"216","0196_000902_scrubbed.wav",6275.57,6276.17,2,4,3,3,3,3,3,3,4,3,2,3,2,3,2,3,3,FALSE
"217","0196_000902_scrubbed.wav",6285.73,6286.34,2,2,3,3,2,2,2,2,2,2,2,2,3,2,2,2,2,FALSE
"218","0196_000902_scrubbed.wav",6291.8,6292.4,2,2,3,3,3,3,3,2,4,2,3,2,3,2,2,3,3,FALSE
"219","0196_000902_scrubbed.wav",6295.62,6296.69,5,5,4,5,5,4,4,3,5,2,5,4,5,4,5,4,5,FALSE
"220","0196_000902_scrubbed.wav",6296.69,6297.84,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"221","0196_000902_scrubbed.wav",6305,6306.1,2,4,3,5,4,4,3,4,5,5,5,3,4,5,3,4,4,FALSE
"222","0196_000902_scrubbed.wav",6307.88,6308.93,3,3,3,3,3,3,3,2,3,5,2,2,3,3,4,3,3,FALSE
"223","0196_000902_scrubbed.wav",6309.97,6310.68,2,3,3,3,3,3,3,4,4,5,2,3,3,3,4,3,3,FALSE
"224","0196_000902_scrubbed.wav",6322.06,6322.84,2,3,2,4,4,3,3,3,4,3,2,3,3,4,3,3,3,FALSE
"225","0196_000902_scrubbed.wav",6325.61,6326.21,5,5,2,5,5,4,4,5,5,5,4,4,4,4,4,4,3,FALSE
"226","0196_000902_scrubbed.wav",6329.28,6330.82,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3,3,3,FALSE
"227","0196_000902_scrubbed.wav",6331.8,6332.41,2,2,3,3,3,3,2,2,3,3,2,3,2,4,2,3,3,FALSE
"228","0196_000902_scrubbed.wav",6353.85,6355.3,4,4,4,4,3,4,4,4,5,5,4,4,4,4,4,4,3,FALSE
"229","0196_000902_scrubbed.wav",6356.47,6357.07,2,3,4,4,3,4,3,4,5,5,4,3,4,4,3,4,4,FALSE
"230","0196_000902_scrubbed.wav",6357.07,6358.07,2,3,3,3,2,3,3,3,3,3,2,3,3,4,3,3,3,FALSE
"231","0196_000902_scrubbed.wav",6358.07,6359.32,2,2,2,3,2,2,3,2,2,3,2,3,3,3,2,3,2,FALSE
"232","0196_000902_scrubbed.wav",6364.13,6364.79,5,4,3,5,4,3,4,5,5,3,4,3,3,3,4,3,2,FALSE
"233","0196_000902_scrubbed.wav",6376.64,6377.24,2,1,2,2,5,5,2,2,2,3,3,2,2,4,2,2,2,FALSE
"234","0196_000902_scrubbed.wav",6377.24,6379.46,5,4,4,5,5,5,4,4,5,3,3,4,4,5,5,3,4,FALSE
"235","0196_000902_scrubbed.wav",6382.65,6383.73,1,1,2,3,4,3,3,2,5,3,3,2,3,5,2,2,3,FALSE
"236","0196_000902_scrubbed.wav",6384.78,6385.95,1,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,FALSE
"237","0196_000902_scrubbed.wav",6394.41,6395.88,5,4,4,4,4,4,4,4,4,3,4,4,4,5,4,4,3,FALSE
"238","0196_000902_scrubbed.wav",6395.88,6396.49,5,5,5,5,5,4,4,5,5,2,5,4,5,5,5,5,4,FALSE
"239","0196_000902_scrubbed.wav",6397.3,6399.75,5,5,5,5,5,5,5,4,5,3,5,5,5,5,5,5,4,FALSE
"240","0196_000902_scrubbed.wav",6399.75,6400.4,4,4,4,4,4,4,4,4,4,5,2,4,4,5,4,4,3,FALSE
"241","0196_000902_scrubbed.wav",6400.4,6401.4,5,4,5,5,4,5,4,4,4,5,4,4,4,3,4,4,3,FALSE
"242","0196_000902_scrubbed.wav",6401.4,6402.17,5,3,4,3,3,3,3,3,4,5,3,3,4,3,4,4,2,FALSE
"243","0196_000902_scrubbed.wav",6402.17,6403.43,4,4,4,4,4,4,4,4,5,3,3,4,4,3,4,4,3,FALSE
"244","0196_000902_scrubbed.wav",6404.54,6405.8,3,3,4,4,4,3,3,3,4,2,3,3,4,3,3,3,3,FALSE
"245","0196_000902_scrubbed.wav",6407.9,6408.75,4,3,4,4,5,3,3,3,5,3,3,4,4,5,4,4,3,FALSE
"246","0196_000902_scrubbed.wav",6411.46,6412.46,5,3,3,5,4,4,4,3,5,3,5,4,4,5,5,4,3,FALSE
"247","0196_000902_scrubbed.wav",6412.46,6413.51,4,3,3,4,4,4,3,3,4,3,3,3,4,4,4,4,3,FALSE
"248","0196_000902_scrubbed.wav",6413.51,6414.51,3,3,4,4,4,3,3,3,3,2,4,3,4,4,4,3,3,FALSE
"249","0196_000902_scrubbed.wav",6414.51,6415.84,4,3,3,4,4,3,3,3,3,3,3,3,4,4,4,3,2,FALSE
"250","0196_000902_scrubbed.wav",6416.64,6418.36,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,3,FALSE
"251","0196_000902_scrubbed.wav",6418.36,6419.42,5,4,2,4,5,4,4,5,5,3,4,4,4,5,4,4,4,FALSE
"252","0196_000902_scrubbed.wav",6420.42,6421.63,5,4,2,4,5,4,4,5,5,5,4,4,4,5,4,4,3,FALSE
"253","0196_000902_scrubbed.wav",6428.35,6429.35,2,2,2,3,4,3,3,2,5,5,2,2,2,4,2,2,2,FALSE
"254","0196_000902_scrubbed.wav",6429.35,6430.51,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,FALSE
"255","0196_000902_scrubbed.wav",6432.98,6433.62,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"256","0196_000902_scrubbed.wav",6435.05,6436.81,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"257","0196_000902_scrubbed.wav",6438.01,6438.67,5,4,5,5,4,5,4,5,5,2,5,5,5,5,5,5,4,FALSE
"258","0196_000902_scrubbed.wav",6446.18,6447.27,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,2,FALSE
"259","0196_000902_scrubbed.wav",6448.18,6449.37,4,4,4,4,5,4,4,4,4,5,5,4,4,4,4,4,2,FALSE
"260","0196_000902_scrubbed.wav",6449.37,6452.04,3,3,4,4,4,4,3,3,3,5,2,3,4,4,4,4,4,FALSE
"261","0196_000902_scrubbed.wav",6453.34,6455.26,3,3,4,4,4,4,3,3,3,2,2,3,4,4,4,4,4,FALSE
"262","0196_000902_scrubbed.wav",6456.31,6457.47,3,2,2,2,2,3,2,3,2,2,2,2,3,4,1,2,2,FALSE
"263","0196_000902_scrubbed.wav",6460.73,6461.34,5,3,5,4,3,5,5,5,5,2,2,5,5,4,5,5,5,FALSE
"264","0196_000902_scrubbed.wav",6463.29,6464.07,1,2,2,3,2,3,2,2,5,2,2,2,1,4,1,2,2,FALSE
"265","0196_000902_scrubbed.wav",6465.26,6466.32,2,3,4,3,3,4,3,3,3,2,2,3,4,4,3,4,3,FALSE
"266","0196_000902_scrubbed.wav",6468.15,6469.22,2,2,4,3,3,2,3,2,2,2,2,3,3,4,2,2,2,FALSE
"267","0196_000902_scrubbed.wav",6469.22,6470.22,2,3,2,3,3,3,3,2,3,2,2,5,3,3,3,3,3,FALSE
"268","0196_000902_scrubbed.wav",6470.22,6471.43,2,2,2,2,2,2,2,2,2,2,2,5,3,2,2,2,2,FALSE
"269","0196_000902_scrubbed.wav",6475.96,6478.7,5,5,2,5,5,5,5,5,5,2,2,5,5,5,5,5,3,FALSE
"270","0196_000902_scrubbed.wav",6604.29,6604.89,1,1,2,1,1,1,1,1,5,2,2,1,1,1,1,1,1,TRUE
"271","0196_000902_scrubbed.wav",6643.52,6644.16,1,1,1,1,1,1,1,1,5,2,2,1,1,1,1,1,1,TRUE
"272","0196_000902_scrubbed.wav",6683.79,6684.87,1,1,1,2,1,1,1,1,1,3,2,1,1,1,1,1,1,TRUE
"273","0196_000902_scrubbed.wav",6696.27,6696.87,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,TRUE
"274","0196_000902_scrubbed.wav",6715.6,6716.2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,TRUE
"275","0196_000902_scrubbed.wav",6737.66,6738.26,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,FALSE
"276","0196_000902_scrubbed.wav",6869.72,6870.34,1,3,2,3,3,1,3,2,1,2,5,5,1,1,1,5,1,TRUE
"277","0196_000902_scrubbed.wav",6877.37,6878.1,5,5,5,5,2,5,5,1,5,2,2,5,5,1,5,2,3,FALSE
"278","0196_000902_scrubbed.wav",8386.9,8387.7,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"279","0196_000902_scrubbed.wav",8387.7,8388.74,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"280","0196_000902_scrubbed.wav",13520.73,13521.33,5,5,5,5,5,3,5,2,5,2,5,5,5,5,5,5,4,FALSE
"281","0196_000902_scrubbed.wav",13942.74,13943.34,1,1,5,2,2,1,1,2,5,2,2,1,1,2,1,2,1,TRUE
"282","0196_000902_scrubbed.wav",14154.81,14155.69,2,1,2,2,2,3,2,2,5,2,2,1,2,5,2,2,2,FALSE
"283","0196_000902_scrubbed.wav",14502.25,14506.07,1,1,2,2,2,2,2,1,1,2,2,1,1,1,1,2,1,TRUE
"284","0196_000902_scrubbed.wav",15213.27,15214.72,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,2,1,TRUE
"285","0196_000902_scrubbed.wav",15219,15223.94,1,1,2,2,2,1,2,1,1,2,2,1,2,1,1,2,1,TRUE
"286","0196_000902_scrubbed.wav",15232.22,15236.07,1,1,1,2,1,1,2,1,1,2,2,1,1,1,1,2,1,TRUE
"287","0196_000902_scrubbed.wav",15348.41,15349.35,1,1,2,2,2,1,2,1,1,2,2,1,1,1,1,1,1,TRUE
"288","0196_000902_scrubbed.wav",15353.46,15354.06,5,3,5,5,4,5,5,2,5,2,5,5,1,5,5,5,5,FALSE
"289","0196_000902_scrubbed.wav",15357.18,15357.87,5,3,5,4,5,5,5,2,5,2,2,5,1,5,5,5,5,FALSE
"290","0196_000902_scrubbed.wav",15365.46,15366.06,5,2,5,2,5,5,5,2,5,2,5,5,1,5,5,5,3,FALSE
"291","0196_000902_scrubbed.wav",15393.32,15399.98,1,2,2,2,2,3,2,2,1,2,2,2,1,1,2,2,2,FALSE
"292","0196_000902_scrubbed.wav",15400.98,15402,1,1,5,2,1,2,2,1,1,2,2,1,2,1,1,1,1,TRUE
"293","0196_000902_scrubbed.wav",15403.09,15403.69,1,1,2,2,1,2,2,1,1,2,5,1,1,1,1,2,1,TRUE
"294","0196_000902_scrubbed.wav",15469.5,15470.31,1,2,2,2,2,2,2,2,1,2,3,2,1,2,2,2,2,FALSE
"295","0196_000902_scrubbed.wav",15787.37,15788.81,1,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,FALSE
"296","0196_000902_scrubbed.wav",15812.24,15812.85,1,2,2,2,2,3,2,2,1,2,2,2,2,1,2,2,2,FALSE
"297","0196_000902_scrubbed.wav",15813.72,15814.36,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,1,TRUE
"298","0196_000902_scrubbed.wav",15816.43,15817.97,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,FALSE
"299","0196_000902_scrubbed.wav",15829.91,15830.54,1,1,2,2,2,2,2,2,1,2,2,1,1,1,1,2,1,TRUE
"300","0196_000902_scrubbed.wav",15835.62,15836.41,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,FALSE
"301","0196_000902_scrubbed.wav",15837.69,15838.32,1,2,2,2,3,2,2,2,1,2,2,2,2,1,2,2,2,FALSE
"302","0196_000902_scrubbed.wav",15839.4,15840,1,2,2,2,2,3,2,2,1,2,2,2,2,1,2,2,2,FALSE
"303","0196_000902_scrubbed.wav",16043.76,16044.36,1,2,2,2,2,3,2,2,1,2,2,1,1,1,2,2,2,FALSE
"304","0196_000902_scrubbed.wav",16056.4,16057,1,1,2,1,2,2,2,2,1,2,2,1,1,1,2,2,1,TRUE
"305","0196_000902_scrubbed.wav",16063.56,16065.06,1,1,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,FALSE
"306","0196_000902_scrubbed.wav",16134.22,16134.82,1,1,2,1,1,2,2,2,4,2,2,1,1,1,2,2,1,TRUE
"307","0196_000902_scrubbed.wav",16137.49,16138.09,5,2,2,5,5,3,5,5,5,2,2,2,5,1,5,2,4,FALSE
"308","0196_000902_scrubbed.wav",16142.64,16143.46,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,FALSE
"309","0196_000902_scrubbed.wav",16148.23,16148.83,1,2,2,2,2,3,2,2,1,2,2,2,2,1,2,2,2,FALSE
"310","0196_000902_scrubbed.wav",16158.52,16160.18,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"311","0196_000902_scrubbed.wav",16176.12,16176.72,2,1,2,1,2,2,3,3,1,2,2,2,2,1,2,2,2,FALSE
"312","0196_000902_scrubbed.wav",16178.47,16179.17,2,2,2,2,2,2,2,3,1,2,2,2,2,1,2,2,2,FALSE
"313","0196_000902_scrubbed.wav",16199.57,16200.17,2,2,2,3,2,3,3,2,3,2,2,2,2,1,2,2,2,FALSE
"314","0196_000902_scrubbed.wav",16258.13,16258.73,5,5,5,5,5,5,4,5,5,2,2,5,5,1,5,5,4,FALSE
"315","0196_000902_scrubbed.wav",16264.17,16264.82,5,5,5,5,5,5,5,5,5,4,2,5,5,1,5,5,4,FALSE
"316","0196_000902_scrubbed.wav",16266.71,16267.31,5,4,5,5,5,5,5,5,5,3,5,5,5,1,5,5,4,FALSE
"317","0196_000902_scrubbed.wav",16269,16269.6,5,2,5,5,5,5,5,5,5,4,4,5,5,5,5,5,4,FALSE
"318","0196_000902_scrubbed.wav",16311.64,16312.24,2,1,2,2,2,2,2,2,1,4,2,2,2,1,2,2,2,FALSE
"319","0196_000902_scrubbed.wav",16418.78,16419.38,5,2,5,5,5,5,5,5,5,4,2,5,5,5,5,5,4,FALSE
"320","0196_000902_scrubbed.wav",16479.92,16481.52,1,2,2,2,2,1,1,2,1,4,2,1,1,1,1,1,1,TRUE
"321","0196_000902_scrubbed.wav",16533.26,16533.86,1,1,1,1,1,2,1,2,1,2,2,1,1,5,1,1,1,TRUE
"322","0196_000902_scrubbed.wav",16586.68,16587.48,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,FALSE
"323","0196_000902_scrubbed.wav",16657.68,16658.31,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"324","0196_000902_scrubbed.wav",16680.45,16681.05,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,3,FALSE
"325","0196_000902_scrubbed.wav",16682.98,16683.6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"326","0196_000902_scrubbed.wav",16740.35,16740.96,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"327","0196_000902_scrubbed.wav",16778.17,16780.26,1,2,2,2,2,1,2,2,1,5,2,1,2,1,2,2,2,FALSE
"328","0196_000902_scrubbed.wav",16781.86,16782.46,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,FALSE
"329","0196_000902_scrubbed.wav",16786.8,16788.35,2,2,2,2,1,1,2,2,1,2,2,1,2,1,2,2,2,FALSE
"330","0196_000902_scrubbed.wav",16791.01,16791.61,2,4,2,2,2,3,3,2,1,2,2,1,2,1,2,2,2,FALSE
"331","0196_000902_scrubbed.wav",16809.45,16810.05,2,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,FALSE
"332","0196_000902_scrubbed.wav",16810.85,16811.94,2,2,1,2,1,1,2,2,1,2,2,1,1,1,1,1,1,TRUE
"333","0196_000902_scrubbed.wav",16825.2,16825.8,1,1,1,2,1,1,2,2,1,2,2,1,1,1,1,1,1,TRUE
"334","0196_000902_scrubbed.wav",16849.11,16849.92,1,2,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,TRUE
"335","0196_000902_scrubbed.wav",16849.92,16850.68,1,2,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,TRUE
"336","0196_000902_scrubbed.wav",16859.99,16860.78,1,2,1,2,1,2,2,2,1,2,3,2,2,1,2,2,2,FALSE
"337","0196_000902_scrubbed.wav",16866.17,16866.79,1,3,2,3,2,3,3,2,1,2,3,2,3,1,2,2,2,FALSE
"338","0196_000902_scrubbed.wav",16872.89,16873.49,1,3,2,2,3,3,3,3,2,2,3,2,3,1,3,2,3,FALSE
"339","0196_000902_scrubbed.wav",16886.62,16888.22,5,4,4,4,5,3,4,4,5,2,4,4,4,1,5,4,4,FALSE
"340","0196_000902_scrubbed.wav",16895.86,16896.46,1,2,2,2,2,2,2,2,1,2,3,2,1,1,2,3,2,FALSE
"341","0196_000902_scrubbed.wav",16897.42,16899.08,2,3,2,2,4,3,3,2,2,2,2,2,2,1,2,3,2,FALSE
"342","0196_000902_scrubbed.wav",16969.94,16971.51,2,2,2,3,3,5,3,5,5,2,3,2,5,1,2,2,2,FALSE
"343","0196_000902_scrubbed.wav",16984.84,16985.54,5,4,5,3,5,5,3,4,5,2,4,5,5,1,5,4,5,FALSE
"344","0196_000902_scrubbed.wav",16996.63,16997.24,1,1,2,3,2,2,2,2,1,2,2,1,2,1,2,2,2,FALSE
"345","0196_000902_scrubbed.wav",17061.04,17061.64,1,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,FALSE
"346","0196_000902_scrubbed.wav",17062.45,17063.78,1,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,FALSE
"347","0196_000902_scrubbed.wav",17064.89,17066.01,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,FALSE
"348","0196_000902_scrubbed.wav",17168.64,17169.64,5,5,5,5,5,5,5,5,2,2,2,5,5,5,5,5,3,FALSE
"349","0196_000902_scrubbed.wav",17207.76,17208.76,2,2,3,3,5,3,3,3,5,2,2,3,2,2,2,3,2,FALSE
"350","0196_000902_scrubbed.wav",17265.13,17266.52,1,2,3,3,2,3,2,2,2,2,2,2,3,5,2,2,2,FALSE
"351","0196_000902_scrubbed.wav",17270.08,17270.95,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,FALSE
"352","0196_000902_scrubbed.wav",17352.46,17353.47,1,3,3,4,2,3,2,2,2,2,2,1,1,1,2,3,2,FALSE
"353","0196_000902_scrubbed.wav",17357.19,17357.79,1,2,1,3,2,2,2,2,1,2,2,2,2,1,2,2,2,FALSE
"354","0196_000902_scrubbed.wav",17366.76,17367.6,1,2,1,2,2,2,2,2,1,2,2,1,1,1,2,2,2,FALSE
"355","0196_000902_scrubbed.wav",17381.65,17382.25,1,1,1,2,2,1,2,1,1,2,2,1,2,1,2,2,1,TRUE
"356","0196_000902_scrubbed.wav",17387.52,17388.13,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,FALSE
"357","0196_000902_scrubbed.wav",17392.41,17393.15,5,4,5,5,5,5,5,5,5,2,5,5,5,1,5,5,4,FALSE
"358","0196_000902_scrubbed.wav",17395.03,17395.83,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"359","0196_000902_scrubbed.wav",17406.21,17406.81,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,3,FALSE
"360","0196_000902_scrubbed.wav",17407.61,17409.92,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"361","0196_000902_scrubbed.wav",17542.5,17543.64,3,3,3,4,4,4,3,2,4,5,3,3,3,2,3,4,3,FALSE
"362","0196_000902_scrubbed.wav",17544.45,17545.38,2,2,3,2,2,3,2,2,2,5,2,2,2,1,2,2,2,FALSE
"363","0196_000902_scrubbed.wav",17546.45,17547.05,2,2,3,3,2,3,3,2,3,2,2,2,2,1,2,2,2,FALSE
"364","0196_000902_scrubbed.wav",17550.16,17551.33,2,2,3,3,2,3,2,2,2,2,2,2,2,1,2,2,2,FALSE
"365","0196_000902_scrubbed.wav",17551.33,17552.34,1,2,2,3,2,3,2,2,2,2,2,2,2,1,2,2,2,FALSE
"366","0196_000902_scrubbed.wav",17552.34,17553,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,FALSE
"367","0196_000902_scrubbed.wav",17554.16,17555.14,1,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,2,FALSE
"368","0196_000902_scrubbed.wav",17562.31,17562.91,2,3,2,4,2,3,3,2,2,2,2,2,5,1,3,3,2,FALSE
"369","0196_000902_scrubbed.wav",17564.2,17564.93,1,2,2,2,1,1,2,2,1,5,2,1,1,1,2,2,1,TRUE
"370","0196_000902_scrubbed.wav",17566.27,17567.15,1,2,5,2,2,2,2,2,5,2,2,2,3,1,2,2,2,FALSE
"371","0196_000902_scrubbed.wav",17575.82,17576.43,5,4,2,5,5,5,5,5,5,2,5,5,5,3,5,5,5,FALSE
"372","0196_000902_scrubbed.wav",17576.43,17578.32,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"373","0196_000902_scrubbed.wav",17579.72,17580.86,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"374","0196_000902_scrubbed.wav",17582,17582.8,5,4,5,5,5,5,5,5,5,2,5,5,5,5,5,5,4,FALSE
"375","0196_000902_scrubbed.wav",17584.47,17585.07,5,4,5,5,5,5,5,5,5,2,5,5,5,5,4,5,4,FALSE
"376","0196_000902_scrubbed.wav",17585.07,17586.96,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"377","0196_000902_scrubbed.wav",17586.96,17588,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"378","0196_000902_scrubbed.wav",17588.8,17589.4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"379","0196_000902_scrubbed.wav",17590.97,17591.57,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"380","0196_000902_scrubbed.wav",17597.33,17597.96,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"381","0196_000902_scrubbed.wav",17599.01,17599.61,3,4,2,4,5,4,3,5,5,5,4,4,4,5,4,5,4,FALSE
"382","0196_000902_scrubbed.wav",17602.61,17603.27,4,4,2,4,4,4,4,5,5,2,4,4,4,5,4,4,3,FALSE
"383","0196_000902_scrubbed.wav",17605.59,17606.66,1,2,1,2,2,1,2,2,1,2,2,1,1,5,1,2,1,TRUE
"384","0196_000902_scrubbed.wav",17635.81,17637.75,5,5,5,5,5,5,5,2,5,2,5,5,5,5,5,5,3,FALSE
"385","0196_000902_scrubbed.wav",17646.66,17647.27,2,2,2,3,2,3,3,3,3,2,3,3,2,2,2,3,2,FALSE
"386","0196_000902_scrubbed.wav",17748.4,17749.1,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,FALSE
"387","0196_000902_scrubbed.wav",17766.89,17767.55,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"388","0196_000902_scrubbed.wav",17794.35,17795.11,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"389","0196_000902_scrubbed.wav",18007.28,18007.91,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,3,2,FALSE
"390","0196_000902_scrubbed.wav",18154.64,18155.24,5,5,5,5,5,5,5,5,5,2,4,5,5,5,5,5,4,FALSE
"391","0196_000902_scrubbed.wav",18245.23,18245.88,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"392","0196_000902_scrubbed.wav",18380.93,18381.94,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"393","0196_000902_scrubbed.wav",18404.25,18404.92,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"394","0196_000902_scrubbed.wav",18419.74,18421.12,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"395","0196_000902_scrubbed.wav",18494.89,18495.81,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"396","0196_000902_scrubbed.wav",18498.08,18498.9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"397","0196_000902_scrubbed.wav",18573.09,18574.43,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"398","0196_000902_scrubbed.wav",18668.54,18669.14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"399","0196_000902_scrubbed.wav",18720.37,18721.43,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"400","0196_000902_scrubbed.wav",18722.73,18723.33,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"401","0196_000902_scrubbed.wav",18789.45,18790.05,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"402","0196_000902_scrubbed.wav",18793.74,18794.35,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"403","0196_000902_scrubbed.wav",18854.2,18854.8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"404","0196_000902_scrubbed.wav",18883.04,18883.64,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"405","0196_000902_scrubbed.wav",18923.58,18924.85,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"406","0196_000902_scrubbed.wav",18928.53,18929.22,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"407","0196_000902_scrubbed.wav",18931.35,18932.35,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"408","0196_000902_scrubbed.wav",18936.26,18937.27,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"409","0196_000902_scrubbed.wav",18983.54,18984.19,3,4,2,4,4,3,3,4,4,5,3,2,3,5,3,4,3,FALSE
"410","0196_000902_scrubbed.wav",18986.96,18987.67,1,2,2,2,3,3,2,2,4,5,3,2,2,2,2,4,2,FALSE
