"","recording","startSeconds","endSeconds","cvai_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_1_targetChildProminence","lant_2_targetChildProminence","lskw_1_targetChildProminence","mrkf_1_targetChildProminence","pdav_1_targetChildProminence","pwwr_1_targetChildProminence","qoth_2_targetChildProminence","szch_2_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_1_targetChildProminence","modal_prominence","clean"
"882","0437_010603_scrubbed.wav",18213.7,18214.46,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,FALSE
"883","0437_010603_scrubbed.wav",18273.57,18274.17,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,FALSE
"884","0437_010603_scrubbed.wav",18328.45,18329.05,5,5,3,5,5,5,5,2,5,5,5,5,5,5,5,FALSE
"885","0437_010603_scrubbed.wav",18427.12,18427.72,4,5,5,5,5,4,5,2,5,5,5,5,5,5,5,FALSE
"886","0437_010603_scrubbed.wav",18700.2,18700.8,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,FALSE
"887","0437_010603_scrubbed.wav",19084.87,19085.47,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,FALSE
"888","0437_010603_scrubbed.wav",19721.07,19721.67,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,FALSE
"889","0437_010603_scrubbed.wav",19772.7,19773.76,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,FALSE
"890","0437_010603_scrubbed.wav",19805.05,19805.73,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"891","0437_010603_scrubbed.wav",21744.93,21746.01,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"892","0437_010603_scrubbed.wav",21746.01,21747.31,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"893","0437_010603_scrubbed.wav",21748.11,21748.71,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,FALSE
"894","0437_010603_scrubbed.wav",22001.64,22002.36,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,FALSE
"895","0437_010603_scrubbed.wav",22079.17,22080.14,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,FALSE
"896","0437_010603_scrubbed.wav",22101.71,22102.31,3,2,3,3,2,4,5,4,5,5,1,2,5,2,2,FALSE
"897","0437_010603_scrubbed.wav",22194.28,22194.99,2,2,2,2,2,5,5,4,2,5,2,2,5,2,2,FALSE
"898","0437_010603_scrubbed.wav",22194.99,22196.32,3,3,4,5,4,5,5,4,4,5,3,2,5,4,4,FALSE
"899","0437_010603_scrubbed.wav",22196.32,22196.92,2,5,5,5,5,5,5,4,5,2,5,2,5,5,5,FALSE
"900","0437_010603_scrubbed.wav",22432.7,22433.34,2,5,5,5,5,5,5,4,5,2,5,5,5,5,5,FALSE
"901","0437_010603_scrubbed.wav",22532.76,22533.81,2,5,5,5,3,5,5,4,5,5,5,5,4,5,5,FALSE
"902","0437_010603_scrubbed.wav",22605.5,22606.44,2,5,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"903","0437_010603_scrubbed.wav",22672.73,22673.73,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,FALSE
"904","0437_010603_scrubbed.wav",22673.73,22674.46,4,2,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"905","0437_010603_scrubbed.wav",24619.04,24619.79,3,2,2,3,3,2,2,3,3,2,2,2,5,2,2,FALSE
"906","0437_010603_scrubbed.wav",24900.83,24901.51,2,2,2,2,2,2,2,3,2,2,1,2,5,2,2,FALSE
"907","0437_010603_scrubbed.wav",25229.42,25230.54,3,2,2,3,2,2,2,3,2,3,2,2,5,2,2,FALSE
"908","0437_010603_scrubbed.wav",25234.72,25235.85,2,2,2,2,2,2,2,4,2,3,2,2,5,2,2,FALSE
"909","0437_010603_scrubbed.wav",25238.63,25241.29,1,2,1,1,2,2,5,4,2,2,1,2,5,5,2,FALSE
"910","0437_010603_scrubbed.wav",25244.1,25246.72,2,1,1,1,2,2,2,3,2,2,2,2,1,2,2,FALSE
"911","0437_010603_scrubbed.wav",25248.31,25249.29,2,2,2,1,2,2,2,4,2,2,2,2,1,2,2,FALSE
"912","0437_010603_scrubbed.wav",25250.11,25252.67,2,2,2,1,2,2,1,3,2,2,2,2,1,1,2,FALSE
"913","0437_010603_scrubbed.wav",25350.27,25350.87,3,2,1,1,1,1,1,3,4,2,1,1,1,1,1,TRUE
"914","0437_010603_scrubbed.wav",25362.88,25363.48,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2,FALSE
"915","0437_010603_scrubbed.wav",25376.63,25377.23,2,2,5,5,5,5,5,3,5,5,5,2,1,5,5,FALSE
"916","0437_010603_scrubbed.wav",25383.98,25385.51,2,2,2,2,1,2,2,4,3,2,1,2,1,1,2,FALSE
"917","0437_010603_scrubbed.wav",25386.52,25387.12,2,2,1,1,1,1,2,3,2,2,1,1,1,1,1,TRUE
"918","0437_010603_scrubbed.wav",25388.79,25389.45,2,2,1,1,2,2,2,4,2,2,1,2,1,1,2,FALSE
"919","0437_010603_scrubbed.wav",25497.45,25498.25,3,2,4,4,3,4,2,4,2,3,2,2,1,2,2,FALSE
"920","0437_010603_scrubbed.wav",25540.08,25541.23,2,2,2,2,2,2,2,4,2,2,2,2,1,1,2,FALSE
"921","0437_010603_scrubbed.wav",25565.18,25565.78,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,TRUE
"922","0437_010603_scrubbed.wav",25632.59,25633.32,2,3,5,4,3,3,3,3,3,2,3,2,1,3,3,FALSE
"923","0437_010603_scrubbed.wav",25645.86,25646.46,1,2,3,2,2,2,2,2,2,2,2,1,1,2,2,FALSE
"924","0437_010603_scrubbed.wav",25697.58,25698.22,5,5,5,5,5,5,5,3,5,5,5,5,1,5,5,FALSE
"925","0437_010603_scrubbed.wav",25704.8,25705.43,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,FALSE
"926","0437_010603_scrubbed.wav",25721.81,25722.92,4,2,4,4,3,3,5,3,4,2,3,4,4,4,4,FALSE
"927","0437_010603_scrubbed.wav",25723.72,25725.58,1,2,1,1,1,2,5,3,2,2,1,1,1,1,1,TRUE
"928","0437_010603_scrubbed.wav",25968.2,25968.8,3,1,2,4,3,4,5,2,3,2,2,1,1,2,2,FALSE
"929","0437_010603_scrubbed.wav",25993.81,25994.86,2,1,3,3,2,2,2,2,3,2,2,2,1,2,2,FALSE
"930","0437_010603_scrubbed.wav",26013.27,26014.38,1,1,2,1,2,2,2,2,2,2,1,1,1,1,2,FALSE
"931","0437_010603_scrubbed.wav",26032.47,26033.11,2,1,1,1,2,2,2,2,2,2,1,1,1,1,2,FALSE
"932","0437_010603_scrubbed.wav",26033.11,26033.93,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,TRUE
"933","0437_010603_scrubbed.wav",26033.93,26034.56,3,1,2,2,3,3,3,2,3,2,3,2,1,2,2,FALSE
"934","0437_010603_scrubbed.wav",26050.99,26051.59,1,2,1,3,2,2,3,3,2,2,1,2,1,1,2,FALSE
"935","0437_010603_scrubbed.wav",26238.25,26239.09,1,2,1,3,2,2,2,2,2,2,1,1,1,1,2,FALSE
"936","0437_010603_scrubbed.wav",26239.09,26239.69,1,1,1,3,2,2,2,2,2,2,1,1,1,1,1,TRUE
"937","0437_010603_scrubbed.wav",26252.47,26253.37,1,1,1,3,2,2,2,2,2,2,1,1,1,1,1,TRUE
"938","0437_010603_scrubbed.wav",26305.5,26306.5,5,5,5,5,5,5,3,2,5,5,5,5,5,5,5,FALSE
"939","0437_010603_scrubbed.wav",26307.3,26307.91,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,FALSE
"940","0437_010603_scrubbed.wav",26312.22,26315.42,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,FALSE
"941","0437_010603_scrubbed.wav",26317.25,26317.94,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"942","0437_010603_scrubbed.wav",26317.94,26318.76,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,FALSE
"943","0437_010603_scrubbed.wav",26330.75,26333.07,2,1,2,1,1,2,2,2,2,2,1,1,1,1,2,FALSE
"944","0437_010603_scrubbed.wav",26338.5,26339.61,2,1,2,1,2,2,3,2,2,2,1,1,1,1,2,FALSE
"945","0437_010603_scrubbed.wav",26339.61,26340.61,2,2,3,5,3,3,3,2,2,5,3,2,1,4,2,FALSE
"946","0437_010603_scrubbed.wav",26340.61,26341.92,2,2,2,2,2,2,3,2,2,2,1,1,1,2,2,FALSE
"947","0437_010603_scrubbed.wav",26343.16,26343.86,2,2,2,1,2,2,3,2,2,2,1,1,1,2,2,FALSE
"948","0437_010603_scrubbed.wav",26346.1,26347,2,2,3,3,3,2,3,2,4,2,3,3,1,3,3,FALSE
"949","0437_010603_scrubbed.wav",26347,26348.56,5,5,5,5,5,5,3,3,5,2,5,5,1,5,5,FALSE
"950","0437_010603_scrubbed.wav",26349.36,26350.14,3,3,4,4,3,3,5,3,4,2,3,3,1,3,3,FALSE
"951","0437_010603_scrubbed.wav",26350.14,26350.94,3,3,3,2,3,2,3,1,3,2,3,3,2,3,3,FALSE
"952","0437_010603_scrubbed.wav",26350.94,26351.76,2,2,3,3,3,2,3,2,3,2,3,3,2,3,3,FALSE
"953","0437_010603_scrubbed.wav",26352.76,26356.54,2,2,3,2,2,2,3,1,3,2,2,2,2,2,2,FALSE
"954","0437_010603_scrubbed.wav",26358.49,26359.17,2,2,2,1,2,2,3,3,2,2,1,2,2,2,2,FALSE
"955","0437_010603_scrubbed.wav",26360.55,26362.25,2,2,2,2,2,3,3,2,2,2,1,2,2,2,2,FALSE
"956","0437_010603_scrubbed.wav",26367.41,26368.86,4,2,3,4,3,3,3,1,3,2,3,2,1,4,3,FALSE
"957","0437_010603_scrubbed.wav",26370.7,26372.11,2,2,2,2,2,2,3,3,2,2,1,2,1,2,2,FALSE
"958","0437_010603_scrubbed.wav",26373.38,26374.21,2,2,2,1,2,2,3,1,2,2,1,1,2,1,2,FALSE
"959","0437_010603_scrubbed.wav",26376.09,26376.7,2,2,2,1,2,2,3,3,2,2,1,2,1,2,2,FALSE
"960","0437_010603_scrubbed.wav",26378.06,26378.79,2,2,2,2,2,2,3,2,2,2,1,2,1,2,2,FALSE
"961","0437_010603_scrubbed.wav",26379.79,26381.32,2,1,2,1,2,2,3,2,2,2,1,1,1,2,2,FALSE
"962","0437_010603_scrubbed.wav",26382.36,26383.24,2,1,2,1,2,2,3,2,2,2,1,1,1,1,2,FALSE
"963","0437_010603_scrubbed.wav",26385.12,26385.72,3,2,5,2,5,3,3,2,5,2,4,2,1,4,2,FALSE
"964","0437_010603_scrubbed.wav",26386.52,26387.27,2,2,2,2,2,1,3,3,2,2,1,2,1,2,2,FALSE
"965","0437_010603_scrubbed.wav",26388.46,26389.16,3,3,3,2,3,3,3,2,3,2,3,3,4,3,3,FALSE
"966","0437_010603_scrubbed.wav",26390.16,26390.76,2,3,3,2,3,3,3,2,3,2,2,3,5,3,3,FALSE
"967","0437_010603_scrubbed.wav",26391.63,26392.63,4,3,4,4,4,4,3,3,5,2,3,3,5,4,4,FALSE
"968","0437_010603_scrubbed.wav",26393.43,26394.03,2,2,3,2,2,2,3,3,2,2,1,2,5,2,2,FALSE
"969","0437_010603_scrubbed.wav",26395.79,26396.39,2,2,2,2,2,2,2,2,2,2,1,2,5,1,2,FALSE
"970","0437_010603_scrubbed.wav",26398.45,26399.2,4,5,4,5,4,5,5,3,5,4,4,4,5,4,4,FALSE
"971","0437_010603_scrubbed.wav",26400,26401.28,2,2,3,3,2,2,3,2,2,2,2,2,1,2,2,FALSE
"972","0437_010603_scrubbed.wav",26403.56,26405.24,2,2,3,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"973","0437_010603_scrubbed.wav",26409.64,26410.6,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"974","0437_010603_scrubbed.wav",26411.43,26412.29,3,2,4,4,3,4,2,4,3,2,2,2,1,4,2,FALSE
"975","0437_010603_scrubbed.wav",26424.49,26425.09,2,2,3,3,2,2,2,4,2,2,2,2,1,2,2,FALSE
"976","0437_010603_scrubbed.wav",26430.19,26430.79,2,2,3,3,3,3,3,4,2,2,2,2,1,2,2,FALSE
"977","0437_010603_scrubbed.wav",26441.63,26442.23,2,2,2,2,2,2,2,4,2,2,1,2,1,2,2,FALSE
"978","0437_010603_scrubbed.wav",26460.3,26461.17,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2,FALSE
"979","0437_010603_scrubbed.wav",26464.09,26464.69,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2,FALSE
"980","0437_010603_scrubbed.wav",26469.36,26470.2,2,3,3,3,3,2,5,3,4,2,2,2,1,3,2,FALSE
"981","0437_010603_scrubbed.wav",26471.49,26472.15,2,1,3,1,2,2,3,3,2,2,1,2,1,1,2,FALSE
"982","0437_010603_scrubbed.wav",26482.57,26483.95,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,FALSE
"983","0437_010603_scrubbed.wav",26487.11,26488.56,2,1,2,1,1,2,2,2,2,2,1,1,1,1,2,FALSE
"984","0437_010603_scrubbed.wav",26491.02,26491.62,2,1,1,2,2,1,2,3,2,2,1,1,1,1,1,TRUE
"985","0437_010603_scrubbed.wav",26492.45,26493.19,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,FALSE
"986","0437_010603_scrubbed.wav",26518.28,26519.25,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,FALSE
"987","0437_010603_scrubbed.wav",26524.29,26525.15,2,2,3,2,3,2,2,3,2,2,1,1,1,1,2,FALSE
"988","0437_010603_scrubbed.wav",26542.27,26542.99,2,2,4,2,3,2,2,2,4,2,2,2,1,4,2,FALSE
"989","0437_010603_scrubbed.wav",26544.36,26545.16,2,2,3,2,2,2,2,1,2,2,2,2,1,2,2,FALSE
"990","0437_010603_scrubbed.wav",26556.89,26557.51,2,2,3,2,3,3,2,2,2,2,1,1,1,2,2,FALSE
"991","0437_010603_scrubbed.wav",26560.61,26561.21,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,FALSE
"992","0437_010603_scrubbed.wav",26585.87,26587.18,2,2,3,2,3,2,2,2,2,2,1,2,1,2,2,FALSE
"993","0437_010603_scrubbed.wav",26588.12,26588.76,2,2,3,2,3,2,2,3,2,2,2,2,1,2,2,FALSE
"994","0437_010603_scrubbed.wav",26589.76,26591.43,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,FALSE
"995","0437_010603_scrubbed.wav",26591.43,26592.44,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,FALSE
"996","0437_010603_scrubbed.wav",26593.98,26594.65,2,2,3,2,3,4,2,2,2,2,1,1,1,4,2,FALSE
"997","0437_010603_scrubbed.wav",26595.46,26596.42,2,2,3,1,1,2,2,2,2,2,1,1,1,2,2,FALSE
"998","0437_010603_scrubbed.wav",26597.33,26597.94,2,2,3,2,2,2,2,3,2,2,1,2,1,2,2,FALSE
"999","0437_010603_scrubbed.wav",26599.59,26600.26,2,2,3,3,3,2,2,3,2,2,2,2,1,2,2,FALSE
"1000","0437_010603_scrubbed.wav",26601.09,26601.69,2,2,3,2,2,2,3,2,2,2,2,2,1,2,2,FALSE
"1001","0437_010603_scrubbed.wav",26601.69,26602.49,5,5,4,4,4,2,3,3,4,2,4,2,1,4,4,FALSE
"1002","0437_010603_scrubbed.wav",26602.49,26603.28,2,2,3,2,2,2,3,2,2,2,1,2,1,2,2,FALSE
"1003","0437_010603_scrubbed.wav",26604.08,26605.48,2,2,3,2,2,2,3,2,2,2,1,2,1,2,2,FALSE
"1004","0437_010603_scrubbed.wav",26617.45,26618.21,2,2,3,2,2,2,3,2,2,2,1,2,1,2,2,FALSE
"1005","0437_010603_scrubbed.wav",26621.38,26623.06,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,FALSE
"1006","0437_010603_scrubbed.wav",26624.58,26625.88,2,2,2,2,2,2,3,1,2,2,1,2,1,2,2,FALSE
"1007","0437_010603_scrubbed.wav",26625.88,26626.69,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,FALSE
"1008","0437_010603_scrubbed.wav",26626.69,26627.3,2,2,2,2,2,2,2,3,2,2,1,1,1,2,2,FALSE
"1009","0437_010603_scrubbed.wav",26631.49,26632.2,2,2,3,1,2,2,2,3,2,2,1,1,1,2,2,FALSE
"1010","0437_010603_scrubbed.wav",26641.45,26642.85,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,FALSE
"1011","0437_010603_scrubbed.wav",26661.87,26662.54,1,2,2,2,2,2,2,3,2,2,1,1,1,1,2,FALSE
"1012","0437_010603_scrubbed.wav",26672.21,26672.81,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,FALSE
"1013","0437_010603_scrubbed.wav",26674.96,26676.49,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,FALSE
"1014","0437_010603_scrubbed.wav",26677.36,26679.13,1,1,2,2,2,2,2,3,2,2,1,1,1,2,2,FALSE
"1015","0437_010603_scrubbed.wav",26682.07,26682.67,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,FALSE
"1016","0437_010603_scrubbed.wav",26683.47,26685.53,1,1,2,1,2,2,2,2,2,2,1,1,1,1,2,FALSE
"1017","0437_010603_scrubbed.wav",26686.33,26687.91,1,1,1,2,2,2,2,3,2,2,1,1,1,1,1,TRUE
"1018","0437_010603_scrubbed.wav",26690.95,26691.9,1,1,2,2,2,2,2,3,1,2,1,1,1,2,2,FALSE
"1019","0437_010603_scrubbed.wav",26694.88,26697.04,1,1,2,2,2,2,2,3,1,2,1,1,1,2,2,FALSE
"1020","0437_010603_scrubbed.wav",26698.59,26700.14,1,1,1,2,2,2,2,2,1,2,1,1,1,1,1,TRUE
"1021","0437_010603_scrubbed.wav",26703.23,26703.87,2,1,2,1,2,2,2,2,1,2,1,1,1,2,2,FALSE
"1022","0437_010603_scrubbed.wav",26708.68,26709.7,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,FALSE
"1023","0437_010603_scrubbed.wav",26710.5,26711.12,2,1,2,2,3,2,2,2,2,2,2,2,1,2,2,FALSE
"1024","0437_010603_scrubbed.wav",26715.25,26715.85,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,FALSE
"1025","0437_010603_scrubbed.wav",26716.65,26718.11,2,2,3,3,3,2,3,2,2,2,2,2,2,3,2,FALSE
"1026","0437_010603_scrubbed.wav",26722.85,26724.27,2,1,2,1,2,2,3,2,2,2,1,1,1,2,2,FALSE
"1027","0437_010603_scrubbed.wav",26725.18,26726.19,1,1,1,1,1,2,3,1,2,2,1,1,1,1,1,TRUE
"1028","0437_010603_scrubbed.wav",26727.92,26728.52,2,1,2,2,2,2,3,1,2,2,1,2,1,2,2,FALSE
"1029","0437_010603_scrubbed.wav",26728.52,26729.32,2,1,2,2,2,2,3,2,1,2,1,2,1,2,2,FALSE
"1030","0437_010603_scrubbed.wav",26735.29,26735.93,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,FALSE
"1031","0437_010603_scrubbed.wav",26737.09,26738.59,2,2,3,2,3,2,2,2,2,2,2,2,1,3,2,FALSE
"1032","0437_010603_scrubbed.wav",26739.69,26740.57,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1033","0437_010603_scrubbed.wav",26743.51,26744.11,2,2,3,2,2,2,3,2,2,2,1,2,1,2,2,FALSE
"1034","0437_010603_scrubbed.wav",26745.01,26745.61,2,2,3,2,2,2,3,3,2,2,2,2,1,2,2,FALSE
"1035","0437_010603_scrubbed.wav",26746.65,26748.4,2,2,3,2,2,2,3,3,2,2,2,2,1,2,2,FALSE
"1036","0437_010603_scrubbed.wav",26750.76,26752.3,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"1037","0437_010603_scrubbed.wav",26753.18,26756.5,2,2,3,3,2,2,3,2,2,2,2,2,1,2,2,FALSE
"1038","0437_010603_scrubbed.wav",26763.3,26763.9,2,3,3,3,3,2,3,3,2,2,2,2,1,2,2,FALSE
"1039","0437_010603_scrubbed.wav",26765.86,26767,2,2,2,2,3,2,3,3,2,2,2,2,1,2,2,FALSE
"1040","0437_010603_scrubbed.wav",26767.8,26768.95,2,3,3,2,2,2,3,2,2,2,2,2,1,2,2,FALSE
"1041","0437_010603_scrubbed.wav",26768.95,26769.79,2,3,3,2,3,2,3,2,2,2,2,2,1,2,2,FALSE
"1042","0437_010603_scrubbed.wav",26769.79,26770.44,2,2,3,2,2,2,3,2,2,2,1,2,1,2,2,FALSE
"1043","0437_010603_scrubbed.wav",26774.42,26775.38,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,FALSE
"1044","0437_010603_scrubbed.wav",26776.18,26776.92,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,FALSE
"1045","0437_010603_scrubbed.wav",26776.92,26777.73,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,FALSE
"1046","0437_010603_scrubbed.wav",26777.73,26778.76,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,FALSE
"1047","0437_010603_scrubbed.wav",26778.76,26779.56,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,FALSE
"1048","0437_010603_scrubbed.wav",26779.56,26780.77,2,2,2,2,2,2,3,2,2,2,1,2,1,2,2,FALSE
"1049","0437_010603_scrubbed.wav",26781.57,26782.47,2,2,2,2,2,2,3,2,2,2,1,2,1,2,2,FALSE
"1050","0437_010603_scrubbed.wav",26785.16,26786.72,2,2,3,2,2,2,3,2,2,2,2,2,1,2,2,FALSE
"1051","0437_010603_scrubbed.wav",26787.52,26788.12,2,2,2,1,2,2,3,2,2,2,1,1,1,2,2,FALSE
"1052","0437_010603_scrubbed.wav",26790.6,26791.68,2,2,2,2,2,2,3,2,2,2,1,2,1,2,2,FALSE
"1053","0437_010603_scrubbed.wav",26793.68,26795.26,2,2,1,2,2,2,3,2,2,2,1,1,1,2,2,FALSE
"1054","0437_010603_scrubbed.wav",26798.59,26801.08,2,2,1,2,2,2,3,1,1,2,1,1,1,2,2,FALSE
"1055","0437_010603_scrubbed.wav",26803.07,26804.3,2,2,2,2,2,2,3,1,1,2,1,1,1,2,2,FALSE
"1056","0437_010603_scrubbed.wav",26805.7,26806.3,2,2,3,3,3,2,3,1,2,2,2,2,1,2,2,FALSE
"1057","0437_010603_scrubbed.wav",26807.1,26807.85,2,2,3,3,3,2,3,1,3,2,2,2,1,2,2,FALSE
"1058","0437_010603_scrubbed.wav",26814.53,26815.17,2,2,2,3,3,3,3,3,3,2,2,2,1,3,2,FALSE
"1059","0437_010603_scrubbed.wav",26819.05,26819.71,2,2,2,2,2,2,3,3,2,2,2,2,1,2,2,FALSE
"1060","0437_010603_scrubbed.wav",26854.97,26855.94,2,2,2,2,2,2,3,2,2,2,1,1,1,2,2,FALSE
"1061","0437_010603_scrubbed.wav",26867.06,26868.16,2,2,2,2,2,2,3,2,2,2,1,2,1,2,2,FALSE
"1062","0437_010603_scrubbed.wav",26871.95,26873.6,2,2,3,3,4,3,3,3,3,3,2,3,1,3,3,FALSE
"1063","0437_010603_scrubbed.wav",26881.54,26882.45,2,2,3,2,2,2,3,2,2,2,2,2,1,2,2,FALSE
"1064","0437_010603_scrubbed.wav",26885.27,26885.87,2,2,2,2,2,2,3,2,2,2,1,1,1,1,2,FALSE
"1065","0437_010603_scrubbed.wav",26893.42,26894.48,2,2,3,3,2,2,3,2,3,2,2,2,1,2,2,FALSE
"1066","0437_010603_scrubbed.wav",26895.4,26896.02,2,2,2,2,2,2,3,2,2,2,1,2,1,2,2,FALSE
"1067","0437_010603_scrubbed.wav",26913.57,26914.18,2,2,3,3,2,2,3,3,3,2,2,3,1,2,2,FALSE
"1068","0437_010603_scrubbed.wav",26915.08,26916.23,2,3,3,3,2,3,3,3,2,2,2,2,1,3,2,FALSE
"1069","0437_010603_scrubbed.wav",26917.21,26917.86,2,2,2,2,2,2,3,2,2,2,1,1,1,2,2,FALSE
"1070","0437_010603_scrubbed.wav",26920.6,26921.24,2,2,2,2,3,2,3,3,3,2,2,2,1,2,2,FALSE
"1071","0437_010603_scrubbed.wav",26922.04,26922.64,2,2,2,2,2,2,3,3,2,2,1,2,1,2,2,FALSE
"1072","0437_010603_scrubbed.wav",26924.46,26925.07,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1073","0437_010603_scrubbed.wav",26926.39,26927.35,2,3,3,3,2,2,3,1,3,2,2,2,1,2,2,FALSE
"1074","0437_010603_scrubbed.wav",26940.67,26942.11,2,2,3,2,2,2,3,1,2,2,2,2,1,2,2,FALSE
"1075","0437_010603_scrubbed.wav",26946.77,26948.03,2,2,2,1,2,2,3,3,2,2,1,2,1,2,2,FALSE
"1076","0437_010603_scrubbed.wav",26951.39,26952.64,2,2,2,1,2,2,3,3,2,2,1,2,1,2,2,FALSE
"1077","0437_010603_scrubbed.wav",26954.26,26955.02,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,FALSE
"1078","0437_010603_scrubbed.wav",26959.26,26959.86,2,2,4,2,3,3,2,2,3,2,1,1,1,1,2,FALSE
"1079","0437_010603_scrubbed.wav",26960.66,26961.87,2,1,2,2,2,2,2,1,2,2,1,2,1,2,2,FALSE
"1080","0437_010603_scrubbed.wav",26968.68,26969.49,2,1,2,1,2,2,2,1,2,2,1,1,1,1,2,FALSE
"1081","0437_010603_scrubbed.wav",26992.29,26993.13,2,2,2,2,2,2,2,3,2,2,1,2,1,1,2,FALSE
"1082","0437_010603_scrubbed.wav",26996.58,26997.18,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,FALSE
"1083","0437_010603_scrubbed.wav",26997.98,26999.92,2,2,2,2,2,2,2,3,2,2,1,2,1,1,2,FALSE
"1084","0437_010603_scrubbed.wav",27002.04,27002.64,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,FALSE
"1085","0437_010603_scrubbed.wav",27003.47,27004.09,2,2,2,2,3,2,2,3,2,2,2,2,1,2,2,FALSE
"1086","0437_010603_scrubbed.wav",27006.28,27007,2,1,2,2,3,2,2,2,3,2,2,2,1,2,2,FALSE
"1087","0437_010603_scrubbed.wav",27007.86,27008.88,2,1,2,2,2,2,2,3,2,2,1,2,1,2,2,FALSE
"1088","0437_010603_scrubbed.wav",27030.18,27030.78,2,2,2,2,3,2,2,3,2,2,2,2,1,2,2,FALSE
"1089","0437_010603_scrubbed.wav",27033.9,27035.18,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1090","0437_010603_scrubbed.wav",27040.46,27041.06,2,2,2,2,2,2,2,3,2,2,1,2,1,1,2,FALSE
"1091","0437_010603_scrubbed.wav",27045.64,27046.64,2,2,3,2,3,3,2,2,3,2,3,2,1,2,2,FALSE
"1092","0437_010603_scrubbed.wav",27046.64,27048.22,2,1,2,2,2,2,2,3,2,2,1,2,1,2,2,FALSE
"1093","0437_010603_scrubbed.wav",27049.02,27051.57,2,1,2,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"1094","0437_010603_scrubbed.wav",27052.37,27053.54,2,1,2,2,2,2,2,3,2,2,1,1,1,1,2,FALSE
"1095","0437_010603_scrubbed.wav",27054.57,27055.18,2,2,2,2,2,2,2,3,2,2,1,1,1,2,2,FALSE
"1096","0437_010603_scrubbed.wav",27055.18,27058.31,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"1097","0437_010603_scrubbed.wav",27058.31,27058.91,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,FALSE
"1098","0437_010603_scrubbed.wav",27058.91,27059.93,2,2,2,2,3,2,3,2,2,2,2,2,1,3,2,FALSE
